cliente_id,mes,gasto_mensual_mxn
CLI-00242,2025-04,1694.93
CLI-00242,2025-05,1699.16
CLI-00242,2025-06,1686.57
CLI-00242,2025-07,1679.62
CLI-00242,2025-08,1663.87
CLI-00242,2025-09,1682.54
CLI-00242,2025-10,1707.09
CLI-00242,2025-11,1675.49
CLI-00242,2025-12,1665.46
CLI-00242,2026-01,1684.55
CLI-00242,2026-02,1675.24
CLI-00242,2026-03,1715.92
CLI-00242,2026-04,1715.67
CLI-00242,2026-05,1663.62
CLI-00242,2026-06,1720.02
CLI-00242,2026-07,1718.96
CLI-00242,2026-08,1689.31
CLI-00272,2025-01,1138.58
CLI-00272,2025-02,1133.54
CLI-00272,2025-03,1149.45
CLI-00272,2025-04,1139.59
CLI-00272,2025-05,1122.17
CLI-00272,2025-06,1139.06
CLI-00272,2025-07,1145.68
CLI-00272,2025-08,1123.79
CLI-00272,2025-09,1135.73
CLI-00272,2025-10,1126.67
CLI-00272,2025-11,1118.68
CLI-00272,2025-12,1132.96
CLI-00272,2026-01,1130.84
CLI-00272,2026-02,1142.70
CLI-00272,2026-03,1117.19
CLI-00272,2026-04,1139.43
CLI-00272,2026-05,1150.49
CLI-00272,2026-06,1109.13
CLI-00272,2026-07,1120.71
CLI-00272,2026-08,1139.12
CLI-00004,2025-01,436.19
CLI-00004,2025-02,429.59
CLI-00004,2025-03,439.39
CLI-00004,2025-04,437.93
CLI-00004,2025-05,441.34
CLI-00004,2025-06,426.88
CLI-00004,2025-07,440.93
CLI-00004,2025-08,434.84
CLI-00004,2025-09,437.66
CLI-00004,2025-10,428.84
CLI-00004,2025-11,426.89
CLI-00004,2025-12,432.07
CLI-00004,2026-01,432.54
CLI-00004,2026-02,435.51
CLI-00004,2026-03,435.98
CLI-00004,2026-04,441.73
CLI-00004,2026-05,435.58
CLI-00004,2026-06,441.10
CLI-00004,2026-07,430.89
CLI-00004,2026-08,439.96
CLI-00179,2025-01,2136.82
CLI-00179,2025-02,2109.94
CLI-00179,2025-03,2150.65
CLI-00179,2025-04,2173.76
CLI-00179,2025-05,2171.76
CLI-00179,2025-06,2147.66
CLI-00179,2025-07,2171.81
CLI-00179,2025-08,2148.88
CLI-00179,2025-09,2168.32
CLI-00179,2025-10,2153.54
CLI-00179,2025-11,2156.68
CLI-00179,2025-12,2151.18
CLI-00179,2026-01,2164.17
CLI-00179,2026-02,2133.27
CLI-00179,2026-03,2145.66
CLI-00179,2026-04,2151.23
CLI-00179,2026-05,2176.58
CLI-00179,2026-06,2160.59
CLI-00179,2026-07,2166.04
CLI-00179,2026-08,2122.56
CLI-00488,2025-01,427.33
CLI-00488,2025-02,424.61
CLI-00488,2025-03,418.28
CLI-00488,2025-04,421.92
CLI-00488,2025-05,426.70
CLI-00488,2025-06,423.30
CLI-00488,2025-07,426.43
CLI-00488,2025-08,423.20
CLI-00488,2025-09,415.32
CLI-00488,2025-10,419.36
CLI-00488,2025-11,425.23
CLI-00488,2025-12,412.70
CLI-00488,2026-01,420.29
CLI-00488,2026-02,419.10
CLI-00488,2026-03,425.24
CLI-00488,2026-04,414.97
CLI-00488,2026-05,413.01
CLI-00488,2026-06,422.15
CLI-00488,2026-07,428.04
CLI-00488,2026-08,416.15
CLI-00142,2025-01,578.73
CLI-00142,2025-02,561.88
CLI-00142,2025-03,574.56
CLI-00142,2025-04,566.19
CLI-00142,2025-05,574.74
CLI-00142,2025-06,566.09
CLI-00142,2025-07,575.89
CLI-00142,2025-08,562.40
CLI-00142,2025-09,567.76
CLI-00142,2025-10,561.39
CLI-00142,2025-11,572.21
CLI-00142,2025-12,570.37
CLI-00142,2026-01,566.17
CLI-00142,2026-02,564.72
CLI-00142,2026-03,566.29
CLI-00142,2026-04,561.71
CLI-00142,2026-05,572.39
CLI-00142,2026-06,578.59
CLI-00142,2026-07,575.25
CLI-00142,2026-08,568.98
CLI-00032,2025-01,452.12
CLI-00032,2025-02,450.38
CLI-00032,2025-03,456.74
CLI-00032,2025-04,450.20
CLI-00032,2025-05,449.34
CLI-00032,2025-06,450.21
CLI-00032,2025-07,447.35
CLI-00051,2025-01,601.42
CLI-00051,2025-02,598.26
CLI-00051,2025-03,603.31
CLI-00051,2025-04,598.79
CLI-00051,2025-05,601.49
CLI-00051,2025-06,596.81
CLI-00051,2025-07,604.86
CLI-00051,2025-08,598.99
CLI-00051,2025-09,607.40
CLI-00051,2025-10,597.31
CLI-00051,2025-11,602.39
CLI-00051,2025-12,609.95
CLI-00051,2026-01,612.12
CLI-00051,2026-02,616.92
CLI-00051,2026-03,608.35
CLI-00051,2026-04,596.55
CLI-00051,2026-05,597.31
CLI-00051,2026-06,600.19
CLI-00051,2026-07,596.68
CLI-00051,2026-08,603.26
CLI-00156,2025-01,702.50
CLI-00156,2025-02,712.57
CLI-00156,2025-03,704.02
CLI-00210,2025-01,786.20
CLI-00210,2025-02,777.93
CLI-00210,2025-03,768.51
CLI-00210,2025-04,789.94
CLI-00210,2025-05,775.56
CLI-00210,2025-06,776.29
CLI-00210,2025-07,777.90
CLI-00210,2025-08,785.83
CLI-00210,2025-09,770.30
CLI-00210,2025-10,779.78
CLI-00210,2025-11,772.14
CLI-00414,2025-01,1121.86
CLI-00414,2025-02,1114.73
CLI-00414,2025-03,1107.75
CLI-00414,2025-04,1105.56
CLI-00414,2025-05,1141.10
CLI-00414,2025-06,1135.69
CLI-00414,2025-07,1125.66
CLI-00414,2025-08,1136.80
CLI-00414,2025-09,1150.02
CLI-00414,2025-10,1134.79
CLI-00414,2025-11,1143.00
CLI-00414,2025-12,1131.96
CLI-00414,2026-01,1107.26
CLI-00414,2026-02,1149.54
CLI-00414,2026-03,1150.17
CLI-00414,2026-04,1140.22
CLI-00414,2026-05,1133.46
CLI-00414,2026-06,1110.00
CLI-00414,2026-07,1128.38
CLI-00414,2026-08,1141.42
CLI-00153,2025-01,406.20
CLI-00153,2025-02,399.42
CLI-00153,2025-03,401.72
CLI-00153,2025-04,408.44
CLI-00153,2025-05,405.42
CLI-00153,2025-06,410.83
CLI-00153,2025-07,397.91
CLI-00153,2025-08,396.65
CLI-00153,2025-09,410.36
CLI-00153,2025-10,404.41
CLI-00153,2025-11,397.58
CLI-00153,2025-12,403.64
CLI-00153,2026-01,403.51
CLI-00153,2026-02,403.93
CLI-00153,2026-03,400.21
CLI-00153,2026-04,404.88
CLI-00153,2026-05,409.33
CLI-00153,2026-06,402.47
CLI-00153,2026-07,403.90
CLI-00153,2026-08,399.13
CLI-00396,2025-01,369.94
CLI-00396,2025-02,370.95
CLI-00396,2025-03,377.61
CLI-00396,2025-04,378.08
CLI-00396,2025-05,372.92
CLI-00396,2025-06,371.43
CLI-00396,2025-07,367.56
CLI-00396,2025-08,376.01
CLI-00396,2025-09,377.60
CLI-00396,2025-10,370.28
CLI-00396,2025-11,369.28
CLI-00396,2025-12,376.00
CLI-00396,2026-01,370.94
CLI-00396,2026-02,374.36
CLI-00396,2026-03,376.66
CLI-00396,2026-04,376.17
CLI-00396,2026-05,379.43
CLI-00396,2026-06,366.63
CLI-00396,2026-07,376.99
CLI-00396,2026-08,377.83
CLI-00381,2025-01,432.79
CLI-00381,2025-02,433.75
CLI-00381,2025-03,426.92
CLI-00381,2025-04,425.90
CLI-00381,2025-05,426.31
CLI-00381,2025-06,424.97
CLI-00381,2025-07,426.19
CLI-00381,2025-08,427.53
CLI-00381,2025-09,420.71
CLI-00381,2025-10,424.61
CLI-00381,2025-11,428.69
CLI-00381,2025-12,434.24
CLI-00381,2026-01,434.69
CLI-00381,2026-02,429.06
CLI-00381,2026-03,429.53
CLI-00381,2026-04,425.72
CLI-00381,2026-05,429.99
CLI-00381,2026-06,430.05
CLI-00381,2026-07,426.53
CLI-00381,2026-08,432.64
CLI-00428,2025-01,929.27
CLI-00428,2025-02,929.86
CLI-00428,2025-03,930.90
CLI-00428,2025-04,916.58
CLI-00428,2025-05,937.81
CLI-00428,2025-06,934.75
CLI-00428,2025-07,934.26
CLI-00428,2025-08,928.17
CLI-00428,2025-09,918.90
CLI-00428,2025-10,929.08
CLI-00428,2025-11,933.23
CLI-00428,2025-12,922.20
CLI-00428,2026-01,927.78
CLI-00428,2026-02,933.39
CLI-00428,2026-03,938.96
CLI-00428,2026-04,914.22
CLI-00428,2026-05,922.44
CLI-00428,2026-06,922.93
CLI-00428,2026-07,911.05
CLI-00428,2026-08,926.99
CLI-00060,2025-01,507.46
CLI-00060,2025-02,505.64
CLI-00060,2025-03,507.71
CLI-00060,2025-04,508.66
CLI-00060,2025-05,513.50
CLI-00060,2025-06,519.75
CLI-00060,2025-07,503.05
CLI-00060,2025-08,509.01
CLI-00060,2025-09,514.57
CLI-00060,2025-10,508.39
CLI-00060,2025-11,517.82
CLI-00060,2025-12,517.68
CLI-00060,2026-01,522.73
CLI-00060,2026-02,505.40
CLI-00060,2026-03,521.83
CLI-00060,2026-04,503.41
CLI-00060,2026-05,510.24
CLI-00060,2026-06,506.09
CLI-00060,2026-07,522.77
CLI-00060,2026-08,503.80
CLI-00249,2025-01,400.60
CLI-00249,2025-02,397.80
CLI-00249,2025-03,407.52
CLI-00249,2025-04,406.79
CLI-00249,2025-05,405.45
CLI-00249,2025-06,404.07
CLI-00249,2025-07,396.51
CLI-00249,2025-08,401.93
CLI-00249,2025-09,408.82
CLI-00249,2025-10,401.20
CLI-00249,2025-11,397.82
CLI-00249,2025-12,399.15
CLI-00249,2026-01,401.09
CLI-00145,2025-01,837.77
CLI-00145,2025-02,815.67
CLI-00145,2025-03,820.71
CLI-00145,2025-04,823.52
CLI-00145,2025-05,820.22
CLI-00145,2025-06,820.90
CLI-00145,2025-07,825.31
CLI-00145,2025-08,816.58
CLI-00145,2025-09,827.62
CLI-00145,2025-10,834.98
CLI-00145,2025-11,827.19
CLI-00145,2025-12,835.82
CLI-00145,2026-01,817.27
CLI-00145,2026-02,841.37
CLI-00145,2026-03,828.34
CLI-00145,2026-04,838.85
CLI-00145,2026-05,814.88
CLI-00145,2026-06,822.78
CLI-00145,2026-07,820.03
CLI-00151,2025-01,1562.63
CLI-00151,2025-02,1579.67
CLI-00151,2025-03,1557.59
CLI-00151,2025-04,1538.87
CLI-00151,2025-05,1577.00
CLI-00151,2025-06,1572.70
CLI-00151,2025-07,1568.64
CLI-00151,2025-08,1583.14
CLI-00151,2025-09,1549.98
CLI-00151,2025-10,1585.14
CLI-00151,2025-11,1539.51
CLI-00151,2025-12,1557.99
CLI-00151,2026-01,1551.54
CLI-00151,2026-02,1546.20
CLI-00151,2026-03,1565.65
CLI-00151,2026-04,1594.35
CLI-00151,2026-05,1556.13
CLI-00151,2026-06,1559.70
CLI-00151,2026-07,1547.67
CLI-00151,2026-08,1539.77
CLI-00458,2025-01,791.04
CLI-00458,2025-02,803.56
CLI-00458,2025-03,785.58
CLI-00458,2025-04,775.02
CLI-00458,2025-05,781.04
CLI-00458,2025-06,788.39
CLI-00458,2025-07,802.54
CLI-00458,2025-08,787.54
CLI-00458,2025-09,786.32
CLI-00458,2025-10,773.35
CLI-00458,2025-11,799.92
CLI-00458,2025-12,777.25
CLI-00458,2026-01,780.12
CLI-00458,2026-02,785.10
CLI-00458,2026-03,779.19
CLI-00458,2026-04,793.42
CLI-00458,2026-05,777.73
CLI-00458,2026-06,790.49
CLI-00458,2026-07,778.33
CLI-00458,2026-08,788.07
CLI-00196,2025-01,1106.83
CLI-00196,2025-02,1144.24
CLI-00196,2025-03,1119.65
CLI-00196,2025-04,1121.46
CLI-00196,2025-05,1119.57
CLI-00196,2025-06,1114.64
CLI-00196,2025-07,1142.54
CLI-00196,2025-08,1134.87
CLI-00196,2025-09,1147.68
CLI-00196,2025-10,1150.02
CLI-00196,2025-11,1107.60
CLI-00196,2025-12,1111.81
CLI-00196,2026-01,1147.31
CLI-00196,2026-02,1148.39
CLI-00196,2026-03,1141.91
CLI-00196,2026-04,1137.09
CLI-00196,2026-05,1117.93
CLI-00196,2026-06,1142.47
CLI-00196,2026-07,1136.33
CLI-00196,2026-08,1151.02
CLI-00257,2025-01,535.14
CLI-00257,2025-02,535.74
CLI-00257,2025-03,528.52
CLI-00257,2025-04,532.88
CLI-00257,2025-05,544.33
CLI-00257,2025-06,545.94
CLI-00257,2025-07,535.42
CLI-00257,2025-08,534.27
CLI-00257,2025-09,529.68
CLI-00257,2025-10,549.29
CLI-00257,2025-11,530.42
CLI-00257,2025-12,528.66
CLI-00257,2026-01,531.56
CLI-00257,2026-02,542.37
CLI-00257,2026-03,545.61
CLI-00257,2026-04,534.18
CLI-00257,2026-05,537.58
CLI-00257,2026-06,540.07
CLI-00257,2026-07,531.87
CLI-00257,2026-08,539.61
CLI-00279,2025-01,1019.71
CLI-00279,2025-02,1016.86
CLI-00279,2025-03,1048.73
CLI-00279,2025-04,1035.90
CLI-00279,2025-05,1045.50
CLI-00279,2025-06,1032.08
CLI-00279,2025-07,1052.05
CLI-00279,2025-08,1051.11
CLI-00279,2025-09,1025.87
CLI-00279,2025-10,1040.35
CLI-00279,2025-11,1032.75
CLI-00279,2025-12,1020.11
CLI-00279,2026-01,1053.07
CLI-00279,2026-02,1039.63
CLI-00279,2026-03,1014.92
CLI-00279,2026-04,1049.98
CLI-00279,2026-05,1031.17
CLI-00279,2026-06,1049.48
CLI-00279,2026-07,1053.83
CLI-00279,2026-08,1034.12
CLI-00163,2025-01,790.39
CLI-00163,2025-02,790.80
CLI-00163,2025-03,792.17
CLI-00163,2025-04,785.55
CLI-00163,2025-05,786.15
CLI-00163,2025-06,776.52
CLI-00163,2025-07,800.51
CLI-00163,2025-08,778.74
CLI-00163,2025-09,799.20
CLI-00163,2025-10,789.48
CLI-00163,2025-11,801.94
CLI-00163,2025-12,787.99
CLI-00163,2026-01,772.09
CLI-00163,2026-02,799.07
CLI-00163,2026-03,794.81
CLI-00163,2026-04,795.40
CLI-00163,2026-05,794.48
CLI-00163,2026-06,783.94
CLI-00163,2026-07,778.99
CLI-00163,2026-08,782.47
CLI-00006,2025-01,506.54
CLI-00006,2025-02,506.43
CLI-00006,2025-03,497.60
CLI-00006,2025-04,505.74
CLI-00006,2025-05,505.14
CLI-00006,2025-06,494.06
CLI-00006,2025-07,495.63
CLI-00006,2025-08,504.07
CLI-00006,2025-09,497.74
CLI-00006,2025-10,498.15
CLI-00006,2025-11,497.59
CLI-00006,2025-12,494.44
CLI-00006,2026-01,494.57
CLI-00006,2026-02,500.19
CLI-00006,2026-03,509.72
CLI-00006,2026-04,509.76
CLI-00006,2026-05,504.01
CLI-00006,2026-06,504.37
CLI-00006,2026-07,510.45
CLI-00006,2026-08,506.91
CLI-00505,2025-01,339.26
CLI-00505,2025-02,348.05
CLI-00505,2025-03,347.08
CLI-00505,2025-04,345.48
CLI-00505,2025-05,344.50
CLI-00505,2025-06,346.12
CLI-00505,2025-07,346.84
CLI-00505,2025-08,349.07
CLI-00505,2025-09,351.12
CLI-00505,2025-10,339.44
CLI-00505,2025-11,347.66
CLI-00505,2025-12,343.18
CLI-00505,2026-01,348.24
CLI-00505,2026-02,341.75
CLI-00505,2026-03,351.11
CLI-00505,2026-04,340.41
CLI-00505,2026-05,339.72
CLI-00505,2026-06,338.19
CLI-00505,2026-07,347.16
CLI-00505,2026-08,347.49
CLI-00218,2025-01,497.01
CLI-00218,2025-02,512.73
CLI-00218,2025-03,505.23
CLI-00218,2025-04,511.43
CLI-00218,2025-05,501.83
CLI-00218,2025-06,507.62
CLI-00218,2025-07,509.25
CLI-00218,2025-08,505.53
CLI-00218,2025-09,499.48
CLI-00218,2025-10,512.92
CLI-00218,2025-11,496.93
CLI-00218,2025-12,509.81
CLI-00218,2026-01,510.25
CLI-00218,2026-02,501.03
CLI-00218,2026-03,500.82
CLI-00218,2026-04,508.19
CLI-00218,2026-05,498.31
CLI-00218,2026-06,512.61
CLI-00218,2026-07,499.83
CLI-00218,2026-08,495.46
CLI-00509,2025-01,882.01
CLI-00509,2025-02,874.04
CLI-00509,2025-03,874.49
CLI-00509,2025-04,897.80
CLI-00509,2025-05,871.48
CLI-00509,2025-06,894.61
CLI-00509,2025-07,871.38
CLI-00509,2025-08,886.98
CLI-00509,2025-09,881.91
CLI-00509,2025-10,881.30
CLI-00509,2025-11,891.32
CLI-00509,2025-12,879.31
CLI-00509,2026-01,866.13
CLI-00509,2026-02,892.91
CLI-00509,2026-03,867.91
CLI-00509,2026-04,895.10
CLI-00509,2026-05,892.44
CLI-00509,2026-06,886.95
CLI-00509,2026-07,865.13
CLI-00509,2026-08,869.12
CLI-00453,2025-01,536.96
CLI-00453,2025-02,549.12
CLI-00453,2025-03,531.94
CLI-00453,2025-04,548.60
CLI-00453,2025-05,539.10
CLI-00453,2025-06,537.31
CLI-00453,2025-07,542.78
CLI-00453,2025-08,536.49
CLI-00453,2025-09,528.91
CLI-00453,2025-10,550.35
CLI-00453,2025-11,530.93
CLI-00453,2025-12,550.12
CLI-00453,2026-01,548.44
CLI-00453,2026-02,530.45
CLI-00453,2026-03,531.68
CLI-00453,2026-04,548.60
CLI-00453,2026-05,540.09
CLI-00453,2026-06,534.29
CLI-00453,2026-07,532.48
CLI-00453,2026-08,550.02
CLI-00250,2025-03,1162.18
CLI-00250,2025-04,1131.11
CLI-00250,2025-05,1144.25
CLI-00250,2025-06,1125.26
CLI-00250,2025-07,1133.83
CLI-00250,2025-08,1129.27
CLI-00250,2025-09,1138.72
CLI-00250,2025-10,1149.95
CLI-00250,2025-11,1130.74
CLI-00250,2025-12,1165.54
CLI-00250,2026-01,1161.60
CLI-00250,2026-02,1145.13
CLI-00250,2026-03,1129.49
CLI-00250,2026-04,1148.14
CLI-00250,2026-05,1158.92
CLI-00250,2026-06,1161.80
CLI-00250,2026-07,1161.32
CLI-00250,2026-08,1137.30
CLI-00225,2025-01,523.12
CLI-00225,2025-02,516.24
CLI-00225,2025-03,533.37
CLI-00225,2025-04,534.80
CLI-00225,2025-05,532.63
CLI-00225,2025-06,532.08
CLI-00225,2025-07,525.37
CLI-00225,2025-08,523.67
CLI-00225,2025-09,518.18
CLI-00225,2025-10,526.32
CLI-00225,2025-11,518.43
CLI-00225,2025-12,529.54
CLI-00225,2026-01,529.02
CLI-00225,2026-02,514.73
CLI-00225,2026-03,528.06
CLI-00225,2026-04,521.82
CLI-00225,2026-05,533.02
CLI-00225,2026-06,515.96
CLI-00225,2026-07,514.84
CLI-00225,2026-08,524.47
CLI-00063,2025-01,576.94
CLI-00063,2025-02,578.13
CLI-00063,2025-03,564.17
CLI-00063,2025-04,564.70
CLI-00063,2025-05,581.57
CLI-00063,2025-06,570.16
CLI-00063,2025-07,580.05
CLI-00063,2025-08,574.66
CLI-00063,2025-09,581.52
CLI-00063,2025-10,581.61
CLI-00063,2025-11,583.16
CLI-00063,2025-12,585.49
CLI-00063,2026-01,577.99
CLI-00027,2025-01,435.04
CLI-00027,2025-02,429.87
CLI-00027,2025-03,434.95
CLI-00027,2025-04,429.55
CLI-00027,2025-05,421.85
CLI-00027,2025-06,426.86
CLI-00027,2025-07,426.47
CLI-00027,2025-08,432.55
CLI-00027,2025-09,423.11
CLI-00027,2025-10,436.55
CLI-00027,2025-11,430.70
CLI-00027,2025-12,425.67
CLI-00027,2026-01,429.27
CLI-00027,2026-02,422.68
CLI-00027,2026-03,427.36
CLI-00027,2026-04,422.83
CLI-00027,2026-05,424.06
CLI-00027,2026-06,430.55
CLI-00027,2026-07,422.48
CLI-00027,2026-08,426.75
CLI-00425,2025-01,922.99
CLI-00425,2025-02,909.66
CLI-00425,2025-03,911.49
CLI-00425,2025-04,924.20
CLI-00425,2025-05,934.47
CLI-00425,2025-06,924.00
CLI-00425,2025-07,919.57
CLI-00425,2025-08,917.56
CLI-00425,2025-09,919.10
CLI-00425,2025-10,928.00
CLI-00425,2025-11,930.75
CLI-00425,2025-12,940.31
CLI-00425,2026-01,911.65
CLI-00425,2026-02,929.73
CLI-00425,2026-03,926.23
CLI-00425,2026-04,912.01
CLI-00425,2026-05,930.79
CLI-00425,2026-06,921.84
CLI-00425,2026-07,939.49
CLI-00425,2026-08,917.35
CLI-00496,2025-01,1113.51
CLI-00496,2025-02,1113.72
CLI-00496,2025-03,1082.66
CLI-00496,2025-04,1092.31
CLI-00496,2025-05,1105.91
CLI-00496,2025-06,1081.60
CLI-00496,2025-07,1097.31
CLI-00496,2025-08,1075.19
CLI-00496,2025-09,1083.15
CLI-00496,2025-10,1074.93
CLI-00496,2025-11,1110.77
CLI-00496,2025-12,1108.50
CLI-00496,2026-01,1104.31
CLI-00496,2026-02,1114.66
CLI-00496,2026-03,1099.62
CLI-00496,2026-04,1112.81
CLI-00496,2026-05,1083.43
CLI-00496,2026-06,1089.84
CLI-00496,2026-07,1076.13
CLI-00496,2026-08,1104.58
CLI-00435,2025-01,1060.91
CLI-00435,2025-02,1063.43
CLI-00435,2025-03,1049.63
CLI-00435,2025-04,1042.90
CLI-00435,2025-05,1024.76
CLI-00435,2025-06,1027.97
CLI-00435,2025-07,1063.65
CLI-00435,2025-08,1025.35
CLI-00435,2025-09,1053.56
CLI-00435,2025-10,1064.05
CLI-00435,2025-11,1058.30
CLI-00435,2025-12,1032.25
CLI-00435,2026-01,1033.32
CLI-00435,2026-02,1035.80
CLI-00435,2026-03,1038.19
CLI-00435,2026-04,1029.72
CLI-00435,2026-05,1058.16
CLI-00435,2026-06,1041.48
CLI-00435,2026-07,1026.86
CLI-00435,2026-08,1029.79
CLI-00199,2025-01,533.09
CLI-00199,2025-02,543.39
CLI-00199,2025-03,548.46
CLI-00199,2025-04,538.04
CLI-00199,2025-05,531.05
CLI-00199,2025-06,534.08
CLI-00199,2025-07,534.09
CLI-00199,2025-08,545.26
CLI-00199,2025-09,543.89
CLI-00199,2025-10,537.02
CLI-00199,2025-11,532.78
CLI-00199,2025-12,533.49
CLI-00199,2026-01,528.76
CLI-00199,2026-02,542.81
CLI-00199,2026-03,540.09
CLI-00199,2026-04,534.06
CLI-00199,2026-05,527.72
CLI-00199,2026-06,542.75
CLI-00199,2026-07,539.17
CLI-00199,2026-08,528.74
CLI-00108,2025-01,574.55
CLI-00108,2025-02,583.98
CLI-00108,2025-03,574.19
CLI-00108,2025-04,583.65
CLI-00108,2025-05,576.16
CLI-00108,2025-06,568.76
CLI-00108,2025-07,580.49
CLI-00108,2025-08,573.66
CLI-00108,2025-09,583.70
CLI-00108,2025-10,572.11
CLI-00108,2025-11,568.51
CLI-00108,2025-12,578.64
CLI-00108,2026-01,584.21
CLI-00108,2026-02,574.93
CLI-00108,2026-03,579.79
CLI-00108,2026-04,569.71
CLI-00108,2026-05,579.96
CLI-00108,2026-06,584.01
CLI-00108,2026-07,568.29
CLI-00108,2026-08,568.41
CLI-00403,2025-01,795.24
CLI-00403,2025-02,802.95
CLI-00403,2025-03,806.10
CLI-00247,2025-01,1108.10
CLI-00247,2025-02,1098.23
CLI-00247,2025-03,1078.23
CLI-00247,2025-04,1075.65
CLI-00247,2025-05,1074.38
CLI-00247,2025-06,1104.36
CLI-00247,2025-07,1086.12
CLI-00247,2025-08,1066.97
CLI-00247,2025-09,1084.22
CLI-00247,2025-10,1105.56
CLI-00247,2025-11,1070.01
CLI-00247,2025-12,1074.48
CLI-00247,2026-01,1065.35
CLI-00247,2026-02,1096.24
CLI-00247,2026-03,1106.43
CLI-00247,2026-04,1065.67
CLI-00247,2026-05,1079.74
CLI-00247,2026-06,1074.40
CLI-00247,2026-07,1070.78
CLI-00247,2026-08,1081.45
CLI-00415,2025-04,1037.32
CLI-00415,2025-05,1028.68
CLI-00415,2025-06,1041.72
CLI-00415,2025-07,1006.31
CLI-00415,2025-08,1016.03
CLI-00415,2025-09,1025.42
CLI-00415,2025-10,1039.52
CLI-00415,2025-11,1016.55
CLI-00415,2025-12,1010.27
CLI-00415,2026-01,1008.59
CLI-00415,2026-02,1023.00
CLI-00415,2026-03,1022.08
CLI-00415,2026-04,1012.57
CLI-00415,2026-05,1033.88
CLI-00415,2026-06,1027.49
CLI-00415,2026-07,1009.35
CLI-00415,2026-08,1009.66
CLI-00345,2025-01,1612.91
CLI-00345,2025-02,1556.83
CLI-00345,2025-03,1579.79
CLI-00345,2025-04,1604.42
CLI-00345,2025-05,1588.06
CLI-00345,2025-06,1562.40
CLI-00345,2025-07,1596.46
CLI-00345,2025-08,1587.58
CLI-00345,2025-09,1596.98
CLI-00345,2025-10,1559.48
CLI-00345,2025-11,1596.23
CLI-00345,2025-12,1611.75
CLI-00345,2026-01,1589.86
CLI-00345,2026-02,1554.23
CLI-00345,2026-03,1586.58
CLI-00345,2026-04,1569.29
CLI-00345,2026-05,1561.70
CLI-00345,2026-06,1601.44
CLI-00345,2026-07,1559.51
CLI-00345,2026-08,1614.40
CLI-00369,2025-01,1128.62
CLI-00369,2025-02,1138.98
CLI-00369,2025-03,1132.78
CLI-00369,2025-04,1159.55
CLI-00369,2025-05,1132.03
CLI-00369,2025-06,1122.55
CLI-00369,2025-07,1128.65
CLI-00369,2025-08,1151.36
CLI-00369,2025-09,1134.80
CLI-00369,2025-10,1129.65
CLI-00369,2025-11,1151.77
CLI-00369,2025-12,1164.60
CLI-00369,2026-01,1145.36
CLI-00369,2026-02,1165.31
CLI-00369,2026-03,1151.72
CLI-00369,2026-04,1153.72
CLI-00369,2026-05,1136.93
CLI-00369,2026-06,1157.79
CLI-00369,2026-07,1147.55
CLI-00369,2026-08,1124.91
CLI-00436,2025-01,779.51
CLI-00436,2025-02,775.10
CLI-00436,2025-03,781.31
CLI-00436,2025-04,783.18
CLI-00436,2025-05,769.29
CLI-00436,2025-06,781.58
CLI-00436,2025-07,788.69
CLI-00436,2025-08,770.26
CLI-00436,2025-09,780.07
CLI-00238,2025-01,909.55
CLI-00238,2025-02,903.15
CLI-00238,2025-03,893.29
CLI-00238,2025-04,908.64
CLI-00238,2025-05,919.83
CLI-00238,2025-06,887.05
CLI-00238,2025-07,898.57
CLI-00238,2025-08,905.67
CLI-00238,2025-09,914.20
CLI-00238,2025-10,912.20
CLI-00238,2025-11,905.34
CLI-00238,2025-12,906.38
CLI-00238,2026-01,889.89
CLI-00238,2026-02,919.47
CLI-00238,2026-03,892.75
CLI-00238,2026-04,893.33
CLI-00238,2026-05,909.87
CLI-00238,2026-06,909.40
CLI-00238,2026-07,916.26
CLI-00238,2026-08,912.86
CLI-00058,2025-01,898.65
CLI-00058,2025-02,917.09
CLI-00058,2025-03,894.57
CLI-00058,2025-04,901.69
CLI-00058,2025-05,898.46
CLI-00058,2025-06,913.60
CLI-00058,2025-07,914.66
CLI-00058,2025-08,900.23
CLI-00058,2025-09,896.03
CLI-00058,2025-10,914.24
CLI-00058,2025-11,900.76
CLI-00058,2025-12,882.75
CLI-00058,2026-01,908.01
CLI-00058,2026-02,896.97
CLI-00058,2026-03,913.28
CLI-00058,2026-04,885.20
CLI-00058,2026-05,909.88
CLI-00058,2026-06,894.58
CLI-00058,2026-07,895.51
CLI-00058,2026-08,890.95
CLI-00073,2025-01,566.92
CLI-00073,2025-02,562.81
CLI-00073,2025-03,572.06
CLI-00073,2025-04,559.74
CLI-00073,2025-05,556.82
CLI-00073,2025-06,569.19
CLI-00073,2025-07,565.22
CLI-00073,2025-08,569.90
CLI-00073,2025-09,573.60
CLI-00073,2025-10,567.06
CLI-00073,2025-11,572.41
CLI-00073,2025-12,559.27
CLI-00073,2026-01,556.59
CLI-00073,2026-02,556.41
CLI-00073,2026-03,575.48
CLI-00073,2026-04,556.20
CLI-00073,2026-05,558.20
CLI-00073,2026-06,555.02
CLI-00073,2026-07,556.70
CLI-00073,2026-08,574.91
CLI-00260,2025-01,868.43
CLI-00260,2025-02,856.76
CLI-00260,2025-03,862.76
CLI-00260,2025-04,854.33
CLI-00260,2025-05,875.26
CLI-00260,2025-06,852.60
