fecha,sucursal,monto_mxn,fuente
2026-08-19,CDMX,2647.7,export_cdmx.csv
2026-08-19,CDMX,2430.95,export_cdmx.csv
2026-08-19,CDMX,320.44,export_cdmx.csv
2026-08-19,CDMX,1154.92,export_cdmx.csv
2026-08-19,CDMX,540.69,export_cdmx.csv
2026-08-19,CDMX,1083.52,export_cdmx.csv
2026-08-19,CDMX,1352.26,export_cdmx.csv
2026-08-19,Guadalajara,502.48,export_guadalajara.csv
2026-08-19,Guadalajara,1732.4,export_guadalajara.csv
2026-08-19,Guadalajara,200.0,export_guadalajara.csv
2026-08-19,Monterrey,811.47,export_monterrey.csv
2026-08-19,Monterrey,349.65,export_monterrey.csv
2026-08-19,Monterrey,880.63,export_monterrey.csv
2026-08-19,Monterrey,979.45,export_monterrey.csv
2026-08-19,Monterrey,461.16,export_monterrey.csv
2026-08-19,Monterrey,1091.21,export_monterrey.csv
2026-08-20,CDMX,677.91,export_cdmx.csv
2026-08-20,CDMX,522.07,export_cdmx.csv
2026-08-20,CDMX,2283.92,export_cdmx.csv
2026-08-20,CDMX,200.0,export_cdmx.csv
2026-08-20,CDMX,1387.08,export_cdmx.csv
2026-08-20,CDMX,1247.53,export_cdmx.csv
2026-08-20,CDMX,2262.48,export_cdmx.csv
2026-08-20,CDMX,973.85,export_cdmx.csv
2026-08-20,Guadalajara,1275.06,export_guadalajara.csv
2026-08-20,Guadalajara,636.79,export_guadalajara.csv
2026-08-20,Guadalajara,544.39,export_guadalajara.csv
2026-08-20,Guadalajara,460.35,export_guadalajara.csv
2026-08-20,Guadalajara,736.24,export_guadalajara.csv
2026-08-20,Guadalajara,911.34,export_guadalajara.csv
2026-08-20,Guadalajara,718.08,export_guadalajara.csv
2026-08-20,Monterrey,877.46,export_monterrey.csv
2026-08-21,CDMX,413.53,export_cdmx.csv
2026-08-21,CDMX,2074.57,export_cdmx.csv
2026-08-21,CDMX,890.38,export_cdmx.csv
2026-08-21,Guadalajara,1417.48,export_guadalajara.csv
2026-08-21,Guadalajara,224.44,export_guadalajara.csv
2026-08-21,Guadalajara,766.88,export_guadalajara.csv
2026-08-21,Guadalajara,1552.94,export_guadalajara.csv
2026-08-21,Guadalajara,340.33,export_guadalajara.csv
2026-08-21,Guadalajara,798.69,export_guadalajara.csv
2026-08-21,Monterrey,1454.21,export_monterrey.csv
2026-08-21,Monterrey,479.06,export_monterrey.csv
2026-08-21,Monterrey,954.8,export_monterrey.csv
2026-08-21,Monterrey,430.92,export_monterrey.csv
2026-08-22,CDMX,1222.77,export_cdmx.csv
2026-08-22,CDMX,896.52,export_cdmx.csv
2026-08-22,CDMX,279.22,export_cdmx.csv
2026-08-22,CDMX,1067.32,export_cdmx.csv
2026-08-22,CDMX,204.46,export_cdmx.csv
2026-08-22,CDMX,275.29,export_cdmx.csv
2026-08-22,Guadalajara,703.67,export_guadalajara.csv
2026-08-22,Guadalajara,872.04,export_guadalajara.csv
2026-08-22,Monterrey,332.66,export_monterrey.csv
2026-08-22,Monterrey,902.56,export_monterrey.csv
2026-08-23,CDMX,831.9,export_cdmx.csv
2026-08-23,CDMX,1974.25,export_cdmx.csv
2026-08-23,CDMX,360.16,export_cdmx.csv
2026-08-23,CDMX,735.03,export_cdmx.csv
2026-08-23,CDMX,356.11,export_cdmx.csv
2026-08-23,CDMX,1268.23,export_cdmx.csv
2026-08-23,CDMX,675.17,export_cdmx.csv
2026-08-23,CDMX,885.53,export_cdmx.csv
2026-08-23,Guadalajara,557.43,export_guadalajara.csv
2026-08-23,Monterrey,2312.35,export_monterrey.csv
2026-08-23,Monterrey,767.19,export_monterrey.csv
2026-08-24,CDMX,1133.2,export_cdmx.csv
2026-08-24,CDMX,912.01,export_cdmx.csv
2026-08-24,CDMX,768.05,export_cdmx.csv
2026-08-24,Guadalajara,1028.88,export_guadalajara.csv
2026-08-24,Guadalajara,1012.08,export_guadalajara.csv
2026-08-24,Guadalajara,1381.82,export_guadalajara.csv
2026-08-24,Guadalajara,576.39,export_guadalajara.csv
2026-08-24,Guadalajara,741.66,export_guadalajara.csv
2026-08-24,Monterrey,964.82,export_monterrey.csv
2026-08-24,Monterrey,1443.44,export_monterrey.csv
2026-08-24,Monterrey,633.53,export_monterrey.csv
2026-08-24,Monterrey,1594.77,export_monterrey.csv
2026-08-24,Monterrey,529.32,export_monterrey.csv
2026-08-24,Monterrey,1114.31,export_monterrey.csv
2026-08-24,Monterrey,1469.71,export_monterrey.csv
2026-08-25,CDMX,313.78,export_cdmx.csv
2026-08-25,CDMX,1663.0,export_cdmx.csv
2026-08-25,CDMX,1117.17,export_cdmx.csv
2026-08-25,CDMX,2061.03,export_cdmx.csv
2026-08-25,CDMX,2644.84,export_cdmx.csv
2026-08-25,CDMX,1224.76,export_cdmx.csv
2026-08-25,CDMX,397.41,export_cdmx.csv
2026-08-25,Guadalajara,743.35,export_guadalajara.csv
2026-08-25,Guadalajara,826.47,export_guadalajara.csv
2026-08-25,Guadalajara,562.7,export_guadalajara.csv
2026-08-25,Guadalajara,1310.46,export_guadalajara.csv
2026-08-25,Monterrey,554.44,export_monterrey.csv
2026-08-25,Monterrey,705.59,export_monterrey.csv
2026-08-25,Monterrey,525.25,export_monterrey.csv
2026-08-25,Monterrey,930.21,export_monterrey.csv
2026-08-26,CDMX,2686.66,export_cdmx.csv
2026-08-26,CDMX,411.26,export_cdmx.csv
2026-08-26,CDMX,990.65,export_cdmx.csv
2026-08-26,CDMX,490.88,export_cdmx.csv
2026-08-26,Guadalajara,3201.35,export_guadalajara.csv
2026-08-26,Guadalajara,3177.18,export_guadalajara.csv
2026-08-26,Monterrey,527.64,export_monterrey.csv
2026-08-26,Monterrey,972.03,export_monterrey.csv
2026-08-27,CDMX,1068.84,export_cdmx.csv
2026-08-27,CDMX,1717.92,export_cdmx.csv
2026-08-27,CDMX,1493.57,export_cdmx.csv
2026-08-27,Guadalajara,1521.45,export_guadalajara.csv
2026-08-28,CDMX,988.6,export_cdmx.csv
2026-08-28,CDMX,294.31,export_cdmx.csv
2026-08-28,CDMX,200.0,export_cdmx.csv
2026-08-28,CDMX,2996.53,export_cdmx.csv
2026-08-28,CDMX,781.89,export_cdmx.csv
2026-08-28,CDMX,1498.98,export_cdmx.csv
2026-08-28,CDMX,689.92,export_cdmx.csv
2026-08-28,CDMX,1222.27,export_cdmx.csv
2026-08-28,Guadalajara,950.32,export_guadalajara.csv
2026-08-28,Guadalajara,289.46,export_guadalajara.csv
2026-08-28,Guadalajara,1538.44,export_guadalajara.csv
2026-08-28,Monterrey,1126.35,export_monterrey.csv
2026-08-28,Monterrey,407.9,export_monterrey.csv
2026-08-29,CDMX,200.0,export_cdmx.csv
2026-08-29,CDMX,929.15,export_cdmx.csv
2026-08-29,CDMX,636.64,export_cdmx.csv
2026-08-29,CDMX,1062.54,export_cdmx.csv
2026-08-29,Guadalajara,1103.16,export_guadalajara.csv
2026-08-29,Monterrey,610.46,export_monterrey.csv
2026-08-29,Monterrey,1791.11,export_monterrey.csv
2026-08-29,Monterrey,259.9,export_monterrey.csv
2026-08-30,CDMX,309.43,export_cdmx.csv
2026-08-30,CDMX,205.46,export_cdmx.csv
2026-08-30,CDMX,1514.76,export_cdmx.csv
2026-08-30,CDMX,732.72,export_cdmx.csv
2026-08-30,CDMX,814.21,export_cdmx.csv
2026-08-30,CDMX,2065.1,export_cdmx.csv
2026-08-30,CDMX,2821.27,export_cdmx.csv
2026-08-30,Guadalajara,370.6,export_guadalajara.csv
2026-08-30,Guadalajara,990.59,export_guadalajara.csv
2026-08-30,Guadalajara,3522.77,export_guadalajara.csv
2026-08-30,Guadalajara,671.14,export_guadalajara.csv
2026-08-30,Monterrey,490.09,export_monterrey.csv
2026-08-30,Monterrey,779.45,export_monterrey.csv
2026-08-30,Monterrey,1067.91,export_monterrey.csv
2026-08-30,Monterrey,560.53,export_monterrey.csv
2026-08-31,CDMX,498.28,export_cdmx.csv
2026-08-31,CDMX,1006.34,export_cdmx.csv
2026-08-31,CDMX,841.98,export_cdmx.csv
2026-08-31,CDMX,1239.9,export_cdmx.csv
2026-08-31,CDMX,1201.95,export_cdmx.csv
2026-08-31,Guadalajara,1080.67,export_guadalajara.csv
2026-08-31,Guadalajara,221.07,export_guadalajara.csv
2026-08-31,Guadalajara,714.87,export_guadalajara.csv
2026-08-31,Monterrey,720.35,export_monterrey.csv
2026-08-31,Monterrey,2614.07,export_monterrey.csv
