fecha,equipo,vendedor,linea_producto,monto_mxn
2026-03-16,Occidente,OCC-03,Servicios,11394.33
2026-03-16,Occidente,OCC-02,Software,1507.49
2026-03-16,Occidente,OCC-03,Software,46660.54
2026-03-16,Occidente,OCC-05,Hardware,2293.61
2026-03-16,Sureste,SUR-03,Software,4706.77
2026-03-16,Sureste,SUR-05,Servicios,1548.55
2026-03-16,Sureste,SUR-02,Software,7090.34
2026-03-17,Centro,CEN-01,Software,15666.86
2026-03-17,Centro,CEN-04,Soporte,22454.64
2026-03-17,Centro,CEN-04,Hardware,10267.58
2026-03-17,Centro,CEN-02,Servicios,8320.02
2026-03-17,Centro,CEN-04,Software,6409.15
2026-03-17,Centro,CEN-01,Servicios,22027.54
2026-03-17,Norte,NOR-03,Software,10890.67
2026-03-17,Norte,NOR-03,Servicios,1366.6
2026-03-17,Occidente,OCC-05,Servicios,818.19
2026-03-17,Occidente,OCC-05,Servicios,7363.89
2026-03-17,Occidente,OCC-02,Hardware,18443.64
2026-03-17,Occidente,OCC-04,Servicios,5887.88
2026-03-17,Occidente,OCC-05,Software,5918.32
2026-03-17,Occidente,OCC-05,Software,3193.63
2026-03-17,Occidente,OCC-02,Software,2653.98
2026-03-17,Sureste,SUR-02,Servicios,635.87
2026-03-17,Sureste,SUR-02,Hardware,6648.55
2026-03-17,Sureste,SUR-02,Servicios,11738.54
2026-03-17,Sureste,SUR-04,Software,8573.43
2026-03-17,Sureste,SUR-01,Software,9007.76
2026-03-17,Sureste,SUR-04,Servicios,3542.56
2026-03-17,Sureste,SUR-02,Software,5878.93
2026-03-17,Sureste,SUR-01,Hardware,15940.68
2026-03-17,Sureste,SUR-01,Soporte,11454.36
2026-03-18,Centro,CEN-02,Software,7826.25
2026-03-18,Centro,CEN-03,Software,2340.64
2026-03-18,Norte,NOR-05,Software,6058.3
2026-03-18,Norte,NOR-04,Software,17842.76
2026-03-18,Norte,NOR-03,Hardware,5764.09
2026-03-18,Norte,NOR-04,Servicios,5169.2
2026-03-18,Norte,NOR-05,Software,15197.41
2026-03-18,Norte,NOR-05,Servicios,7269.19
2026-03-18,Occidente,OCC-03,Hardware,5602.51
2026-03-18,Occidente,OCC-04,Software,3589.78
2026-03-18,Occidente,OCC-01,Servicios,27699.6
2026-03-18,Occidente,OCC-03,Software,9502.2
2026-03-18,Occidente,OCC-04,Software,7933.85
2026-03-18,Occidente,OCC-05,Hardware,20782.03
2026-03-18,Occidente,OCC-05,Software,15107.51
2026-03-18,Occidente,OCC-02,Servicios,10521.04
2026-03-18,Occidente,OCC-03,Software,6850.92
2026-03-18,Occidente,OCC-05,Software,14919.73
2026-03-18,Sureste,SUR-04,Servicios,6566.47
2026-03-18,Sureste,SUR-05,Software,3946.16
2026-03-18,Sureste,SUR-03,Software,2921.0
2026-03-18,Sureste,SUR-01,Soporte,2123.54
2026-03-19,Centro,CEN-04,Software,33687.74
2026-03-19,Centro,CEN-05,Hardware,9713.12
2026-03-19,Centro,CEN-03,Hardware,24070.7
2026-03-19,Norte,NOR-01,Servicios,6125.27
2026-03-19,Norte,NOR-02,Hardware,17190.68
2026-03-19,Norte,NOR-03,Software,2775.26
2026-03-19,Norte,NOR-04,Software,22896.34
2026-03-19,Occidente,OCC-01,Software,13133.27
2026-03-19,Occidente,OCC-03,Software,4226.16
2026-03-19,Occidente,OCC-02,Hardware,16809.28
2026-03-19,Occidente,OCC-04,Hardware,24052.83
2026-03-19,Sureste,SUR-05,Servicios,4268.05
2026-03-19,Sureste,SUR-01,Software,1587.62
2026-03-19,Sureste,SUR-01,Servicios,5611.9
2026-03-19,Sureste,SUR-02,Servicios,17020.79
2026-03-19,Sureste,SUR-02,Software,4340.47
2026-03-20,Centro,CEN-01,Software,5264.4
2026-03-20,Centro,CEN-04,Soporte,38821.25
2026-03-20,Centro,CEN-03,Software,8739.77
2026-03-20,Centro,CEN-01,Servicios,10535.45
2026-03-20,Centro,CEN-01,Hardware,15594.77
2026-03-20,Centro,CEN-05,Software,4579.83
2026-03-20,Centro,CEN-05,Hardware,5890.91
2026-03-20,Centro,CEN-02,Servicios,6522.64
2026-03-20,Norte,NOR-02,Hardware,4145.24
2026-03-20,Occidente,OCC-05,Hardware,2212.13
2026-03-20,Occidente,OCC-01,Hardware,16236.74
2026-03-20,Occidente,OCC-03,Hardware,20938.55
2026-03-20,Occidente,OCC-03,Soporte,5925.28
2026-03-20,Occidente,OCC-04,Soporte,5607.39
2026-03-20,Occidente,OCC-05,Soporte,13097.54
2026-03-20,Occidente,OCC-03,Software,17467.36
2026-03-20,Occidente,OCC-03,Hardware,14063.1
2026-03-20,Sureste,SUR-05,Hardware,6355.16
2026-03-23,Centro,CEN-03,Servicios,4620.52
2026-03-23,Centro,CEN-01,Servicios,15524.86
2026-03-23,Centro,CEN-05,Software,2624.04
2026-03-23,Centro,CEN-04,Servicios,16537.11
2026-03-23,Norte,NOR-04,Software,6874.59
2026-03-23,Norte,NOR-02,Software,8011.99
2026-03-23,Norte,NOR-02,Software,4738.63
2026-03-23,Norte,NOR-02,Software,9268.71
2026-03-23,Norte,NOR-04,Software,3284.18
2026-03-23,Occidente,OCC-04,Hardware,10315.08
2026-03-23,Occidente,OCC-05,Servicios,5522.01
2026-03-23,Occidente,OCC-01,Servicios,17377.0
2026-03-23,Occidente,OCC-01,Soporte,13307.71
2026-03-23,Occidente,OCC-05,Hardware,34301.01
2026-03-23,Occidente,OCC-05,Software,1348.46
2026-03-23,Occidente,OCC-02,Software,6422.64
2026-03-23,Occidente,OCC-03,Software,12258.04
2026-03-23,Sureste,SUR-03,Software,5619.42
2026-03-23,Sureste,SUR-01,Servicios,2374.27
2026-03-23,Sureste,SUR-02,Software,23140.97
2026-03-23,Sureste,SUR-05,Software,5208.91
2026-03-23,Sureste,SUR-05,Hardware,5108.25
2026-03-24,Centro,CEN-05,Software,21614.18
2026-03-24,Centro,CEN-02,Software,25306.04
2026-03-24,Norte,NOR-03,Software,17767.05
2026-03-24,Norte,NOR-02,Servicios,4488.69
2026-03-24,Norte,NOR-02,Software,29482.95
2026-03-24,Norte,NOR-02,Servicios,7823.55
2026-03-24,Norte,NOR-03,Servicios,2462.79
2026-03-24,Norte,NOR-03,Hardware,13472.83
2026-03-24,Occidente,OCC-04,Servicios,16134.61
2026-03-24,Occidente,OCC-01,Servicios,5682.19
2026-03-24,Occidente,OCC-03,Servicios,9628.92
2026-03-24,Sureste,SUR-04,Software,3296.09
2026-03-24,Sureste,SUR-02,Software,4875.88
2026-03-24,Sureste,SUR-01,Hardware,6397.13
2026-03-24,Sureste,SUR-03,Software,8261.53
2026-03-25,Centro,CEN-02,Soporte,14152.05
2026-03-25,Centro,CEN-01,Software,17674.59
2026-03-25,Centro,CEN-02,Software,14601.99
2026-03-25,Centro,CEN-04,Software,7923.22
2026-03-25,Norte,NOR-05,Hardware,2479.86
2026-03-25,Norte,NOR-04,Hardware,8790.2
2026-03-25,Norte,NOR-05,Servicios,4435.72
2026-03-25,Norte,NOR-03,Software,4384.35
2026-03-25,Occidente,OCC-03,Servicios,8320.26
2026-03-25,Occidente,OCC-05,Soporte,7170.16
2026-03-25,Occidente,OCC-02,Servicios,27594.68
2026-03-25,Occidente,OCC-02,Hardware,500.0
2026-03-25,Sureste,SUR-05,Software,15173.86
2026-03-25,Sureste,SUR-05,Servicios,7573.87
2026-03-25,Sureste,SUR-02,Soporte,2217.97
2026-03-25,Sureste,SUR-05,Servicios,5235.01
2026-03-25,Sureste,SUR-03,Software,3474.94
2026-03-25,Sureste,SUR-03,Software,4907.93
2026-03-25,Sureste,SUR-03,Software,3792.11
2026-03-25,Sureste,SUR-02,Hardware,13461.39
2026-03-25,Sureste,SUR-01,Software,5685.53
2026-03-25,Sureste,SUR-01,Hardware,11293.64
2026-03-25,Sureste,SUR-05,Hardware,3772.39
2026-03-25,Sureste,SUR-05,Software,4854.04
2026-03-26,Centro,CEN-01,Software,2992.52
2026-03-26,Centro,CEN-01,Servicios,6311.72
2026-03-26,Centro,CEN-04,Hardware,18320.23
2026-03-26,Centro,CEN-04,Hardware,3660.18
2026-03-26,Norte,NOR-03,Servicios,12805.64
2026-03-26,Norte,NOR-01,Software,8298.83
2026-03-26,Norte,NOR-04,Hardware,27081.68
2026-03-26,Norte,NOR-01,Servicios,12119.05
2026-03-26,Norte,NOR-01,Servicios,10190.68
2026-03-26,Occidente,OCC-05,Software,2932.58
2026-03-26,Occidente,OCC-03,Soporte,10751.07
2026-03-26,Occidente,OCC-05,Servicios,12376.78
2026-03-26,Occidente,OCC-01,Servicios,14852.33
2026-03-26,Sureste,SUR-05,Hardware,13990.61
2026-03-26,Sureste,SUR-04,Software,3736.54
2026-03-26,Sureste,SUR-04,Hardware,3829.11
2026-03-26,Sureste,SUR-02,Hardware,10848.62
2026-03-26,Sureste,SUR-01,Servicios,1087.8
2026-03-26,Sureste,SUR-03,Servicios,5600.04
2026-03-26,Sureste,SUR-04,Software,1214.54
2026-03-26,Sureste,SUR-03,Software,7663.42
2026-03-26,Sureste,SUR-04,Servicios,9343.28
2026-03-26,Sureste,SUR-02,Software,1160.84
2026-03-27,Centro,CEN-01,Software,7216.39
2026-03-27,Norte,NOR-03,Soporte,9018.08
2026-03-27,Norte,NOR-05,Servicios,7999.73
2026-03-27,Norte,NOR-04,Servicios,9008.1
2026-03-27,Norte,NOR-03,Software,3281.42
2026-03-27,Norte,NOR-02,Software,16862.72
2026-03-27,Norte,NOR-05,Servicios,7403.41
2026-03-27,Norte,NOR-01,Servicios,3069.91
2026-03-27,Norte,NOR-02,Software,872.8
2026-03-27,Norte,NOR-01,Servicios,8070.02
2026-03-27,Norte,NOR-05,Servicios,6187.8
2026-03-27,Norte,NOR-01,Software,9946.33
2026-03-27,Norte,NOR-05,Software,10356.79
2026-03-27,Occidente,OCC-05,Software,6349.56
2026-03-27,Occidente,OCC-02,Software,12489.67
2026-03-27,Occidente,OCC-03,Software,8009.27
2026-03-27,Occidente,OCC-01,Software,16532.31
2026-03-27,Occidente,OCC-01,Software,9418.05
2026-03-27,Occidente,OCC-04,Software,4351.94
2026-03-27,Occidente,OCC-05,Hardware,8070.61
2026-03-27,Occidente,OCC-03,Software,8740.85
2026-03-27,Occidente,OCC-04,Software,3762.0
2026-03-27,Sureste,SUR-04,Soporte,3792.98
2026-03-27,Sureste,SUR-04,Servicios,9213.92
2026-03-27,Sureste,SUR-02,Software,5068.95
2026-03-27,Sureste,SUR-02,Software,873.92
2026-03-27,Sureste,SUR-05,Servicios,3200.19
2026-03-27,Sureste,SUR-03,Software,11481.57
2026-03-30,Centro,CEN-03,Servicios,8647.13
2026-03-30,Centro,CEN-02,Software,12085.03
2026-03-30,Centro,CEN-03,Software,4474.99
2026-03-30,Centro,CEN-01,Software,13739.58
2026-03-30,Centro,CEN-02,Software,7526.3
2026-03-30,Centro,CEN-05,Soporte,23917.46
2026-03-30,Norte,NOR-02,Servicios,11698.24
2026-03-30,Norte,NOR-04,Software,12560.91
2026-03-30,Occidente,OCC-03,Hardware,9199.44
2026-03-30,Occidente,OCC-03,Servicios,15458.98
2026-03-30,Occidente,OCC-02,Software,7453.62
2026-03-30,Occidente,OCC-02,Servicios,3858.21
2026-03-30,Occidente,OCC-02,Software,5661.49
2026-03-30,Sureste,SUR-04,Software,3466.7
2026-03-30,Sureste,SUR-04,Software,8078.83
2026-03-30,Sureste,SUR-05,Software,8380.27
2026-03-30,Sureste,SUR-01,Hardware,23433.86
2026-03-30,Sureste,SUR-03,Software,28452.27
2026-03-30,Sureste,SUR-05,Software,16037.22
2026-03-30,Sureste,SUR-03,Software,4426.02
2026-03-31,Centro,CEN-04,Servicios,25712.05
2026-03-31,Centro,CEN-01,Software,6669.26
2026-03-31,Centro,CEN-05,Software,19469.59
2026-03-31,Centro,CEN-02,Software,13674.81
2026-03-31,Centro,CEN-05,Hardware,13428.43
2026-03-31,Centro,CEN-03,Servicios,27001.17
2026-03-31,Norte,NOR-03,Software,9774.7
2026-03-31,Norte,NOR-04,Hardware,16789.37
2026-03-31,Occidente,OCC-03,Software,16471.62
2026-03-31,Occidente,OCC-01,Software,3018.12
2026-03-31,Occidente,OCC-02,Software,10861.09
2026-03-31,Occidente,OCC-01,Soporte,23437.05
2026-03-31,Occidente,OCC-05,Servicios,22733.15
2026-03-31,Occidente,OCC-05,Hardware,6624.5
2026-03-31,Occidente,OCC-04,Software,14487.07
2026-03-31,Occidente,OCC-02,Servicios,3537.12
2026-03-31,Sureste,SUR-02,Software,7036.24
2026-03-31,Sureste,SUR-01,Soporte,2283.0
2026-03-31,Sureste,SUR-05,Servicios,10424.36
2026-03-31,Sureste,SUR-05,Servicios,17993.69
2026-03-31,Sureste,SUR-01,Servicios,12378.28
2026-03-31,Sureste,SUR-05,Software,1910.5
2026-03-31,Sureste,SUR-03,Servicios,7043.85
2026-04-01,Centro,CEN-03,Software,19106.24
2026-04-01,Centro,CEN-02,Soporte,19926.73
2026-04-01,Centro,CEN-02,Soporte,11730.48
2026-04-01,Centro,CEN-02,Software,5556.86
2026-04-01,Centro,CEN-03,Software,3548.35
2026-04-01,Centro,CEN-02,Software,1185.63
2026-04-01,Norte,NOR-01,Software,1213.89
2026-04-01,Norte,NOR-01,Servicios,9699.44
2026-04-01,Norte,NOR-05,Software,3829.31
2026-04-01,Norte,NOR-02,Servicios,17091.45
2026-04-01,Norte,NOR-02,Software,13939.4
2026-04-01,Norte,NOR-03,Software,4169.45
2026-04-01,Norte,NOR-04,Servicios,3430.87
2026-04-01,Occidente,OCC-02,Software,6559.23
2026-04-01,Occidente,OCC-03,Hardware,11393.0
2026-04-01,Occidente,OCC-01,Hardware,16928.64
2026-04-01,Occidente,OCC-01,Software,5896.02
2026-04-01,Occidente,OCC-03,Software,15004.87
2026-04-01,Occidente,OCC-04,Software,18731.28
2026-04-01,Sureste,SUR-02,Servicios,835.0
2026-04-01,Sureste,SUR-05,Hardware,4925.93
2026-04-01,Sureste,SUR-05,Hardware,9386.11
2026-04-01,Sureste,SUR-02,Soporte,4597.18
2026-04-01,Sureste,SUR-04,Hardware,9211.74
2026-04-01,Sureste,SUR-03,Software,668.31
2026-04-01,Sureste,SUR-03,Hardware,17456.76
2026-04-01,Sureste,SUR-04,Servicios,3409.11
2026-04-01,Sureste,SUR-01,Hardware,605.64
2026-04-02,Centro,CEN-01,Hardware,30954.05
2026-04-02,Centro,CEN-05,Software,4735.32
2026-04-02,Centro,CEN-04,Hardware,26744.87
2026-04-02,Norte,NOR-05,Software,3247.55
2026-04-02,Norte,NOR-05,Servicios,14989.32
2026-04-02,Norte,NOR-05,Hardware,5455.76
2026-04-02,Norte,NOR-02,Software,7895.97
2026-04-02,Norte,NOR-04,Hardware,2248.28
2026-04-02,Norte,NOR-01,Hardware,17946.3
2026-04-02,Occidente,OCC-04,Hardware,10340.84
2026-04-02,Occidente,OCC-04,Hardware,25056.56
2026-04-02,Occidente,OCC-02,Software,13412.71
2026-04-02,Occidente,OCC-02,Software,2145.0
2026-04-02,Sureste,SUR-01,Servicios,13467.96
2026-04-02,Sureste,SUR-01,Software,5196.71
2026-04-03,Centro,CEN-03,Servicios,3314.84
2026-04-03,Centro,CEN-04,Soporte,7136.08
2026-04-03,Centro,CEN-05,Servicios,3481.58
2026-04-03,Centro,CEN-01,Software,11652.85
2026-04-03,Centro,CEN-04,Software,6896.45
2026-04-03,Centro,CEN-03,Soporte,7456.98
2026-04-03,Centro,CEN-04,Software,9508.76
2026-04-03,Centro,CEN-02,Software,24335.15
2026-04-03,Centro,CEN-01,Software,14432.38
2026-04-03,Norte,NOR-03,Soporte,2556.88
2026-04-03,Norte,NOR-04,Software,5821.7
2026-04-03,Norte,NOR-05,Servicios,13762.14
2026-04-03,Norte,NOR-03,Servicios,8679.95
2026-04-03,Norte,NOR-01,Soporte,2494.15
2026-04-03,Norte,NOR-02,Software,7316.33
2026-04-03,Norte,NOR-01,Soporte,9965.19
2026-04-03,Norte,NOR-03,Hardware,5402.65
2026-04-03,Norte,NOR-05,Software,6578.11
2026-04-03,Occidente,OCC-04,Servicios,6079.96
2026-04-03,Occidente,OCC-04,Software,8766.01
2026-04-03,Occidente,OCC-04,Software,12457.36
2026-04-03,Occidente,OCC-05,Software,7257.88
2026-04-03,Occidente,OCC-02,Software,9593.09
2026-04-03,Occidente,OCC-05,Servicios,11110.33
2026-04-03,Sureste,SUR-03,Hardware,7460.91
2026-04-03,Sureste,SUR-03,Software,4258.97
2026-04-03,Sureste,SUR-03,Servicios,1198.8
2026-04-03,Sureste,SUR-02,Soporte,4996.35
2026-04-03,Sureste,SUR-03,Software,3831.53
2026-04-03,Sureste,SUR-02,Soporte,3328.7
2026-04-03,Sureste,SUR-05,Servicios,2177.55
2026-04-06,Centro,CEN-01,Servicios,11779.51
2026-04-06,Centro,CEN-02,Software,6220.17
2026-04-06,Centro,CEN-03,Servicios,12471.09
2026-04-06,Centro,CEN-03,Soporte,5642.63
2026-04-06,Centro,CEN-04,Software,16343.56
2026-04-06,Centro,CEN-03,Software,54039.71
2026-04-06,Centro,CEN-01,Software,2758.3
2026-04-06,Centro,CEN-03,Software,16872.28
2026-04-06,Norte,NOR-05,Software,1193.89
2026-04-06,Norte,NOR-02,Software,8586.18
2026-04-06,Norte,NOR-02,Software,7490.61
2026-04-06,Norte,NOR-04,Hardware,5672.84
2026-04-06,Norte,NOR-05,Servicios,8643.39
2026-04-06,Occidente,OCC-01,Servicios,18098.51
2026-04-06,Occidente,OCC-03,Servicios,26281.41
2026-04-06,Occidente,OCC-01,Software,1882.75
2026-04-06,Occidente,OCC-04,Hardware,5961.31
2026-04-06,Occidente,OCC-02,Software,9091.35
2026-04-06,Occidente,OCC-05,Servicios,12705.09
2026-04-06,Sureste,SUR-01,Hardware,1879.4
2026-04-06,Sureste,SUR-05,Software,4294.54
2026-04-06,Sureste,SUR-01,Software,6169.15
2026-04-07,Centro,CEN-05,Soporte,4253.88
2026-04-07,Centro,CEN-05,Hardware,13513.19
2026-04-07,Centro,CEN-02,Software,7597.55
2026-04-07,Norte,NOR-01,Servicios,2502.77
2026-04-07,Norte,NOR-04,Servicios,9812.56
2026-04-07,Norte,NOR-05,Software,520.47
2026-04-07,Norte,NOR-05,Hardware,12371.9
2026-04-07,Occidente,OCC-05,Hardware,11383.73
2026-04-07,Occidente,OCC-03,Software,3004.51
2026-04-07,Occidente,OCC-03,Software,14037.24
2026-04-07,Occidente,OCC-04,Servicios,26130.21
2026-04-07,Occidente,OCC-01,Software,2383.61
2026-04-07,Sureste,SUR-02,Servicios,18607.49
2026-04-07,Sureste,SUR-04,Software,1759.13
2026-04-07,Sureste,SUR-01,Software,1067.68
2026-04-07,Sureste,SUR-02,Software,2051.62
2026-04-07,Sureste,SUR-03,Hardware,11355.98
2026-04-08,Centro,CEN-02,Soporte,9400.29
2026-04-08,Centro,CEN-03,Hardware,29367.76
2026-04-08,Centro,CEN-04,Servicios,5910.98
2026-04-08,Norte,NOR-01,Servicios,9764.25
2026-04-08,Norte,NOR-03,Hardware,2245.88
2026-04-08,Norte,NOR-03,Software,2108.04
2026-04-08,Norte,NOR-05,Servicios,2592.56
2026-04-08,Norte,NOR-01,Servicios,3122.99
2026-04-08,Norte,NOR-02,Software,6601.5
2026-04-08,Norte,NOR-01,Servicios,7898.82
2026-04-08,Occidente,OCC-05,Software,15171.72
2026-04-08,Occidente,OCC-01,Software,1424.07
2026-04-08,Occidente,OCC-04,Hardware,12437.04
2026-04-08,Occidente,OCC-02,Servicios,8940.81
2026-04-08,Occidente,OCC-02,Servicios,2799.49
2026-04-08,Occidente,OCC-02,Hardware,10676.62
2026-04-08,Sureste,SUR-03,Soporte,11000.49
2026-04-08,Sureste,SUR-05,Servicios,13581.52
2026-04-08,Sureste,SUR-01,Software,1879.7
2026-04-09,Centro,CEN-01,Hardware,19325.39
2026-04-09,Centro,CEN-04,Soporte,18523.25
2026-04-09,Centro,CEN-02,Hardware,7618.98
2026-04-09,Centro,CEN-01,Servicios,5937.29
2026-04-09,Centro,CEN-02,Software,39950.7
2026-04-09,Centro,CEN-05,Hardware,14611.12
2026-04-09,Centro,CEN-01,Software,7213.22
2026-04-09,Norte,NOR-04,Hardware,21519.28
2026-04-09,Norte,NOR-03,Software,11903.98
2026-04-09,Norte,NOR-01,Software,7238.01
2026-04-09,Norte,NOR-05,Software,24177.89
2026-04-09,Occidente,OCC-03,Software,14862.87
2026-04-09,Occidente,OCC-02,Soporte,4331.43
2026-04-09,Occidente,OCC-02,Hardware,10514.54
2026-04-09,Occidente,OCC-01,Software,10480.17
2026-04-09,Occidente,OCC-01,Servicios,8275.46
2026-04-09,Occidente,OCC-04,Soporte,19555.45
2026-04-09,Sureste,SUR-04,Servicios,4863.25
2026-04-09,Sureste,SUR-05,Software,2420.14
2026-04-09,Sureste,SUR-03,Soporte,6784.44
2026-04-09,Sureste,SUR-01,Software,2467.08
2026-04-09,Sureste,SUR-05,Servicios,9720.16
2026-04-09,Sureste,SUR-04,Software,13699.56
2026-04-10,Centro,CEN-04,Hardware,14496.55
2026-04-10,Centro,CEN-05,Software,7320.92
2026-04-10,Centro,CEN-01,Software,9193.85
2026-04-10,Centro,CEN-03,Servicios,24539.44
2026-04-10,Norte,NOR-04,Hardware,5884.36
2026-04-10,Norte,NOR-03,Servicios,30862.55
2026-04-10,Norte,NOR-01,Hardware,20997.38
2026-04-10,Norte,NOR-03,Servicios,10773.08
2026-04-10,Norte,NOR-03,Software,14159.0
2026-04-10,Occidente,OCC-03,Software,3818.2
2026-04-10,Occidente,OCC-05,Software,2842.64
2026-04-10,Occidente,OCC-05,Servicios,5267.59
2026-04-10,Occidente,OCC-02,Soporte,10732.7
2026-04-13,Centro,CEN-03,Servicios,11183.36
2026-04-13,Centro,CEN-04,Hardware,10596.16
2026-04-13,Centro,CEN-05,Software,15754.84
2026-04-13,Centro,CEN-04,Software,4171.83
2026-04-13,Norte,NOR-05,Servicios,9483.3
2026-04-13,Norte,NOR-01,Servicios,17959.7
2026-04-13,Norte,NOR-02,Software,6565.67
2026-04-13,Norte,NOR-05,Software,16844.41
2026-04-13,Occidente,OCC-05,Software,30417.02
2026-04-13,Occidente,OCC-03,Soporte,20817.88
2026-04-13,Occidente,OCC-04,Software,14299.95
2026-04-13,Occidente,OCC-03,Software,8904.8
2026-04-13,Occidente,OCC-05,Servicios,19038.58
2026-04-13,Occidente,OCC-03,Hardware,3901.89
2026-04-13,Occidente,OCC-05,Software,13137.99
2026-04-13,Occidente,OCC-04,Software,9176.51
2026-04-13,Occidente,OCC-01,Servicios,1891.19
2026-04-13,Occidente,OCC-01,Soporte,9513.59
2026-04-13,Occidente,OCC-05,Servicios,2103.02
2026-04-13,Sureste,SUR-04,Software,1834.9
2026-04-13,Sureste,SUR-01,Soporte,4453.1
2026-04-13,Sureste,SUR-01,Hardware,500.0
2026-04-13,Sureste,SUR-03,Hardware,3143.17
2026-04-13,Sureste,SUR-03,Servicios,1968.41
2026-04-13,Sureste,SUR-05,Servicios,9967.05
2026-04-13,Sureste,SUR-05,Software,10290.36
2026-04-13,Sureste,SUR-02,Servicios,7653.14
2026-04-14,Centro,CEN-03,Hardware,5986.65
2026-04-14,Centro,CEN-05,Software,24457.61
2026-04-14,Centro,CEN-04,Software,3433.77
2026-04-14,Centro,CEN-04,Servicios,2021.78
2026-04-14,Centro,CEN-03,Servicios,7950.97
2026-04-14,Norte,NOR-05,Servicios,2466.72
2026-04-14,Norte,NOR-03,Software,12495.85
2026-04-14,Norte,NOR-05,Hardware,12981.15
2026-04-14,Norte,NOR-04,Servicios,15378.2
2026-04-14,Norte,NOR-01,Servicios,7665.0
2026-04-14,Norte,NOR-01,Servicios,4223.7
2026-04-14,Norte,NOR-01,Soporte,10026.01
2026-04-14,Occidente,OCC-03,Hardware,5511.43
2026-04-14,Occidente,OCC-05,Software,12550.01
2026-04-14,Sureste,SUR-02,Soporte,2211.81
2026-04-14,Sureste,SUR-05,Hardware,9058.79
2026-04-14,Sureste,SUR-03,Hardware,6730.51
2026-04-14,Sureste,SUR-02,Soporte,3627.33
2026-04-14,Sureste,SUR-03,Servicios,3221.41
2026-04-15,Centro,CEN-02,Software,8560.19
2026-04-15,Centro,CEN-03,Software,4675.03
2026-04-15,Norte,NOR-05,Hardware,1435.93
2026-04-15,Norte,NOR-01,Servicios,11498.45
2026-04-15,Norte,NOR-02,Software,9345.6
2026-04-15,Norte,NOR-04,Software,15267.09
2026-04-15,Norte,NOR-03,Soporte,3226.4
2026-04-15,Norte,NOR-01,Software,4643.28
2026-04-15,Norte,NOR-03,Servicios,7007.8
2026-04-15,Occidente,OCC-04,Hardware,8863.98
2026-04-15,Occidente,OCC-05,Hardware,16885.76
2026-04-15,Occidente,OCC-02,Hardware,5938.75
2026-04-15,Occidente,OCC-04,Software,13569.54
2026-04-15,Occidente,OCC-05,Servicios,4934.89
2026-04-15,Occidente,OCC-01,Soporte,15926.2
2026-04-15,Sureste,SUR-04,Software,11442.31
2026-04-15,Sureste,SUR-04,Software,9236.4
2026-04-15,Sureste,SUR-04,Servicios,5979.39
2026-04-15,Sureste,SUR-02,Software,4646.66
2026-04-15,Sureste,SUR-01,Software,10942.15
2026-04-16,Centro,CEN-01,Hardware,23844.69
2026-04-16,Centro,CEN-04,Software,15189.43
2026-04-16,Centro,CEN-04,Software,12751.77
2026-04-16,Centro,CEN-04,Soporte,14806.67
2026-04-16,Centro,CEN-04,Hardware,12072.62
2026-04-16,Norte,NOR-03,Servicios,10568.45
2026-04-16,Norte,NOR-02,Servicios,17477.63
2026-04-16,Norte,NOR-02,Hardware,3461.91
2026-04-16,Norte,NOR-04,Servicios,22363.33
2026-04-16,Occidente,OCC-05,Servicios,14384.41
2026-04-16,Occidente,OCC-04,Soporte,6027.25
2026-04-16,Occidente,OCC-05,Servicios,6512.73
2026-04-16,Occidente,OCC-05,Software,11158.08
2026-04-16,Occidente,OCC-02,Servicios,1657.61
2026-04-16,Sureste,SUR-03,Hardware,1489.89
2026-04-16,Sureste,SUR-03,Servicios,8937.46
2026-04-16,Sureste,SUR-03,Software,2977.51
2026-04-16,Sureste,SUR-01,Software,500.0
2026-04-17,Centro,CEN-01,Hardware,8754.28
2026-04-17,Centro,CEN-05,Servicios,6739.13
2026-04-17,Centro,CEN-01,Servicios,4241.32
2026-04-17,Centro,CEN-02,Software,6529.29
2026-04-17,Centro,CEN-05,Servicios,14862.82
2026-04-17,Centro,CEN-03,Soporte,27955.34
2026-04-17,Centro,CEN-01,Software,7879.56
2026-04-17,Norte,NOR-04,Servicios,4100.79
2026-04-17,Norte,NOR-04,Soporte,18528.21
2026-04-17,Occidente,OCC-01,Servicios,4285.18
2026-04-17,Occidente,OCC-05,Software,6903.24
2026-04-17,Occidente,OCC-05,Software,16709.5
2026-04-17,Occidente,OCC-01,Servicios,13957.26
2026-04-17,Sureste,SUR-03,Software,1987.64
2026-04-17,Sureste,SUR-01,Software,17875.63
2026-04-17,Sureste,SUR-03,Servicios,2085.0
2026-04-17,Sureste,SUR-02,Software,14776.1
2026-04-17,Sureste,SUR-02,Software,7536.91
2026-04-20,Centro,CEN-03,Servicios,19820.11
2026-04-20,Centro,CEN-03,Servicios,18425.83
2026-04-20,Centro,CEN-04,Software,14249.39
2026-04-20,Norte,NOR-02,Software,13941.67
2026-04-20,Norte,NOR-04,Soporte,3317.91
2026-04-20,Norte,NOR-03,Servicios,16778.76
2026-04-20,Norte,NOR-02,Software,6804.84
2026-04-20,Norte,NOR-03,Software,12126.49
2026-04-20,Occidente,OCC-05,Servicios,7067.82
2026-04-20,Occidente,OCC-03,Servicios,20859.68
2026-04-20,Occidente,OCC-02,Servicios,10397.76
2026-04-20,Occidente,OCC-05,Software,20208.74
