evento_id,cliente_id,fecha,tipo_evento,usage_points
EVT-006276,CLI-00188,2025-12-01,uso_feature,4
EVT-006277,CLI-00233,2025-12-01,uso_feature,4
EVT-006278,CLI-00240,2025-12-01,login,1
EVT-006279,CLI-00247,2025-12-01,login,1
EVT-006280,CLI-00248,2025-12-01,uso_feature,3
EVT-006281,CLI-00250,2025-12-01,descarga_reporte,6
EVT-006282,CLI-00265,2025-12-01,login,1
EVT-006283,CLI-00306,2025-12-01,descarga_reporte,5
EVT-006284,CLI-00347,2025-12-01,uso_feature,3
EVT-006285,CLI-00376,2025-12-01,uso_feature,4
EVT-006286,CLI-00399,2025-12-01,login,2
EVT-006287,CLI-00440,2025-12-01,uso_feature,3
EVT-006288,CLI-00505,2025-12-01,login,2
EVT-006289,CLI-00041,2025-12-02,uso_feature,3
EVT-006290,CLI-00045,2025-12-02,login,1
EVT-006291,CLI-00081,2025-12-02,uso_feature,3
EVT-006292,CLI-00104,2025-12-02,login,1
EVT-006293,CLI-00139,2025-12-02,uso_feature,3
EVT-006294,CLI-00139,2025-12-02,uso_feature,3
EVT-006295,CLI-00196,2025-12-02,uso_feature,4
EVT-006296,CLI-00247,2025-12-02,login,2
EVT-006297,CLI-00281,2025-12-02,uso_feature,3
EVT-006298,CLI-00290,2025-12-02,uso_feature,3
EVT-006299,CLI-00333,2025-12-02,descarga_reporte,5
EVT-006300,CLI-00337,2025-12-02,login,2
EVT-006301,CLI-00341,2025-12-02,login,1
EVT-006302,CLI-00350,2025-12-02,uso_feature,3
EVT-006303,CLI-00359,2025-12-02,login,1
EVT-006304,CLI-00376,2025-12-02,login,1
EVT-006305,CLI-00391,2025-12-02,invitacion_usuario,9
EVT-006306,CLI-00446,2025-12-02,login,1
EVT-006307,CLI-00457,2025-12-02,uso_feature,3
EVT-006308,CLI-00475,2025-12-02,login,2
EVT-006309,CLI-00080,2025-12-03,login,2
EVT-006310,CLI-00106,2025-12-03,login,2
EVT-006311,CLI-00117,2025-12-03,uso_feature,3
EVT-006312,CLI-00150,2025-12-03,uso_feature,4
EVT-006313,CLI-00173,2025-12-03,login,1
EVT-006314,CLI-00199,2025-12-03,uso_feature,4
EVT-006315,CLI-00381,2025-12-03,uso_feature,3
EVT-006316,CLI-00398,2025-12-03,descarga_reporte,5
EVT-006317,CLI-00399,2025-12-03,login,2
EVT-006318,CLI-00425,2025-12-03,invitacion_usuario,8
EVT-006319,CLI-00437,2025-12-03,login,2
EVT-006320,CLI-00446,2025-12-03,login,2
EVT-006321,CLI-00455,2025-12-03,descarga_reporte,5
EVT-006322,CLI-00501,2025-12-03,uso_feature,3
EVT-006323,CLI-00027,2025-12-04,uso_feature,3
EVT-006324,CLI-00045,2025-12-04,login,1
EVT-006325,CLI-00109,2025-12-04,login,1
EVT-006326,CLI-00115,2025-12-04,login,1
EVT-006327,CLI-00150,2025-12-04,login,1
EVT-006328,CLI-00169,2025-12-04,descarga_reporte,5
EVT-006329,CLI-00172,2025-12-04,login,1
EVT-006330,CLI-00175,2025-12-04,login,2
EVT-006331,CLI-00189,2025-12-04,uso_feature,3
EVT-006332,CLI-00199,2025-12-04,login,1
EVT-006333,CLI-00206,2025-12-04,login,1
EVT-006334,CLI-00228,2025-12-04,login,1
EVT-006335,CLI-00233,2025-12-04,login,1
EVT-006336,CLI-00315,2025-12-04,descarga_reporte,5
EVT-006337,CLI-00350,2025-12-04,descarga_reporte,5
EVT-006338,CLI-00358,2025-12-04,login,1
EVT-006339,CLI-00384,2025-12-04,login,2
EVT-006340,CLI-00437,2025-12-04,uso_feature,4
EVT-006341,CLI-00453,2025-12-04,login,1
EVT-006342,CLI-00500,2025-12-04,login,1
EVT-006343,CLI-00023,2025-12-05,login,2
EVT-006344,CLI-00063,2025-12-05,uso_feature,3
EVT-006345,CLI-00157,2025-12-05,invitacion_usuario,8
EVT-006346,CLI-00194,2025-12-05,descarga_reporte,6
EVT-006347,CLI-00206,2025-12-05,login,2
EVT-006348,CLI-00272,2025-12-05,uso_feature,3
EVT-006349,CLI-00317,2025-12-05,uso_feature,3
EVT-006350,CLI-00317,2025-12-05,login,2
EVT-006351,CLI-00365,2025-12-05,uso_feature,3
EVT-006352,CLI-00367,2025-12-05,descarga_reporte,5
EVT-006353,CLI-00388,2025-12-05,invitacion_usuario,8
EVT-006354,CLI-00435,2025-12-05,login,1
EVT-006355,CLI-00460,2025-12-05,login,1
EVT-006356,CLI-00054,2025-12-06,login,2
EVT-006357,CLI-00107,2025-12-06,login,2
EVT-006358,CLI-00148,2025-12-06,uso_feature,4
EVT-006359,CLI-00195,2025-12-06,descarga_reporte,6
EVT-006360,CLI-00235,2025-12-06,descarga_reporte,5
EVT-006361,CLI-00275,2025-12-06,login,1
EVT-006362,CLI-00290,2025-12-06,login,1
EVT-006363,CLI-00315,2025-12-06,login,2
EVT-006364,CLI-00317,2025-12-06,login,1
EVT-006365,CLI-00367,2025-12-06,login,1
EVT-006366,CLI-00385,2025-12-06,uso_feature,3
EVT-006367,CLI-00460,2025-12-06,descarga_reporte,6
EVT-006368,CLI-00503,2025-12-06,login,1
EVT-006369,CLI-00023,2025-12-07,uso_feature,4
EVT-006370,CLI-00045,2025-12-07,uso_feature,3
EVT-006371,CLI-00045,2025-12-07,uso_feature,3
EVT-006372,CLI-00108,2025-12-07,login,1
EVT-006373,CLI-00123,2025-12-07,uso_feature,3
EVT-006374,CLI-00153,2025-12-07,login,1
EVT-006375,CLI-00172,2025-12-07,login,1
EVT-006376,CLI-00249,2025-12-07,login,1
EVT-006377,CLI-00281,2025-12-07,uso_feature,3
EVT-006378,CLI-00337,2025-12-07,login,1
EVT-006379,CLI-00342,2025-12-07,uso_feature,3
EVT-006380,CLI-00388,2025-12-07,login,1
EVT-006381,CLI-00431,2025-12-07,uso_feature,3
EVT-006382,CLI-00453,2025-12-07,uso_feature,4
EVT-006383,CLI-00018,2025-12-08,uso_feature,3
EVT-006384,CLI-00029,2025-12-08,login,2
EVT-006385,CLI-00128,2025-12-08,login,1
EVT-006386,CLI-00130,2025-12-08,login,1
EVT-006387,CLI-00228,2025-12-08,uso_feature,3
EVT-006388,CLI-00235,2025-12-08,login,2
EVT-006389,CLI-00235,2025-12-08,invitacion_usuario,8
EVT-006390,CLI-00264,2025-12-08,uso_feature,3
EVT-006391,CLI-00315,2025-12-08,login,1
EVT-006392,CLI-00390,2025-12-08,uso_feature,4
EVT-006393,CLI-00391,2025-12-08,descarga_reporte,5
EVT-006394,CLI-00391,2025-12-08,uso_feature,3
EVT-006395,CLI-00396,2025-12-08,login,1
EVT-006396,CLI-00458,2025-12-08,login,2
EVT-006397,CLI-00485,2025-12-08,uso_feature,3
EVT-006398,CLI-00485,2025-12-08,login,1
EVT-006399,CLI-00488,2025-12-08,uso_feature,3
EVT-006400,CLI-00506,2025-12-08,uso_feature,3
EVT-006401,CLI-00066,2025-12-09,login,1
EVT-006402,CLI-00066,2025-12-09,uso_feature,3
EVT-006403,CLI-00115,2025-12-09,uso_feature,3
EVT-006404,CLI-00131,2025-12-09,invitacion_usuario,8
EVT-006405,CLI-00144,2025-12-09,uso_feature,4
EVT-006406,CLI-00153,2025-12-09,login,1
EVT-006407,CLI-00169,2025-12-09,login,2
EVT-006408,CLI-00173,2025-12-09,uso_feature,3
EVT-006409,CLI-00189,2025-12-09,login,1
EVT-006410,CLI-00199,2025-12-09,login,2
EVT-006411,CLI-00206,2025-12-09,descarga_reporte,5
EVT-006412,CLI-00218,2025-12-09,uso_feature,4
EVT-006413,CLI-00250,2025-12-09,login,2
EVT-006414,CLI-00275,2025-12-09,descarga_reporte,5
EVT-006415,CLI-00317,2025-12-09,descarga_reporte,5
EVT-006416,CLI-00317,2025-12-09,uso_feature,3
EVT-006417,CLI-00358,2025-12-09,descarga_reporte,6
EVT-006418,CLI-00376,2025-12-09,descarga_reporte,5
EVT-006419,CLI-00379,2025-12-09,uso_feature,4
EVT-006420,CLI-00385,2025-12-09,login,2
EVT-006421,CLI-00488,2025-12-09,descarga_reporte,5
EVT-006422,CLI-00016,2025-12-10,descarga_reporte,5
EVT-006423,CLI-00027,2025-12-10,login,1
EVT-006424,CLI-00028,2025-12-10,uso_feature,4
EVT-006425,CLI-00034,2025-12-10,uso_feature,3
EVT-006426,CLI-00041,2025-12-10,login,1
EVT-006427,CLI-00084,2025-12-10,login,2
EVT-006428,CLI-00088,2025-12-10,uso_feature,3
EVT-006429,CLI-00104,2025-12-10,login,1
EVT-006430,CLI-00136,2025-12-10,uso_feature,3
EVT-006431,CLI-00136,2025-12-10,uso_feature,4
EVT-006432,CLI-00170,2025-12-10,login,2
EVT-006433,CLI-00195,2025-12-10,login,1
EVT-006434,CLI-00216,2025-12-10,invitacion_usuario,8
EVT-006435,CLI-00225,2025-12-10,login,1
EVT-006436,CLI-00250,2025-12-10,uso_feature,3
EVT-006437,CLI-00264,2025-12-10,uso_feature,3
EVT-006438,CLI-00279,2025-12-10,uso_feature,3
EVT-006439,CLI-00333,2025-12-10,uso_feature,3
EVT-006440,CLI-00350,2025-12-10,descarga_reporte,6
EVT-006441,CLI-00371,2025-12-10,login,2
EVT-006442,CLI-00455,2025-12-10,descarga_reporte,5
EVT-006443,CLI-00484,2025-12-10,uso_feature,4
EVT-006444,CLI-00490,2025-12-10,login,1
EVT-006445,CLI-00043,2025-12-11,uso_feature,4
EVT-006446,CLI-00149,2025-12-11,descarga_reporte,5
EVT-006447,CLI-00175,2025-12-11,login,1
EVT-006448,CLI-00191,2025-12-11,login,2
EVT-006449,CLI-00211,2025-12-11,uso_feature,3
EVT-006450,CLI-00220,2025-12-11,login,2
EVT-006451,CLI-00226,2025-12-11,login,1
EVT-006452,CLI-00228,2025-12-11,login,1
EVT-006453,CLI-00233,2025-12-11,descarga_reporte,6
EVT-006454,CLI-00250,2025-12-11,uso_feature,4
EVT-006455,CLI-00250,2025-12-11,login,1
EVT-006456,CLI-00279,2025-12-11,descarga_reporte,5
EVT-006457,CLI-00382,2025-12-11,descarga_reporte,5
EVT-006458,CLI-00384,2025-12-11,login,1
EVT-006459,CLI-00428,2025-12-11,uso_feature,3
EVT-006460,CLI-00429,2025-12-11,descarga_reporte,5
EVT-006461,CLI-00433,2025-12-11,login,1
EVT-006462,CLI-00475,2025-12-11,descarga_reporte,5
EVT-006463,CLI-00501,2025-12-11,login,1
EVT-006464,CLI-00506,2025-12-11,login,2
EVT-006465,CLI-00509,2025-12-11,uso_feature,3
EVT-006466,CLI-00006,2025-12-12,uso_feature,4
EVT-006467,CLI-00034,2025-12-12,login,1
EVT-006468,CLI-00051,2025-12-12,login,1
EVT-006469,CLI-00058,2025-12-12,uso_feature,3
EVT-006470,CLI-00060,2025-12-12,login,1
EVT-006471,CLI-00084,2025-12-12,uso_feature,3
EVT-006472,CLI-00107,2025-12-12,login,1
EVT-006473,CLI-00107,2025-12-12,descarga_reporte,6
EVT-006474,CLI-00148,2025-12-12,uso_feature,3
EVT-006475,CLI-00150,2025-12-12,uso_feature,4
EVT-006476,CLI-00175,2025-12-12,login,1
EVT-006477,CLI-00256,2025-12-12,descarga_reporte,6
EVT-006478,CLI-00279,2025-12-12,login,1
EVT-006479,CLI-00342,2025-12-12,uso_feature,3
EVT-006480,CLI-00354,2025-12-12,uso_feature,3
EVT-006481,CLI-00382,2025-12-12,uso_feature,4
EVT-006482,CLI-00388,2025-12-12,uso_feature,3
EVT-006483,CLI-00391,2025-12-12,login,1
EVT-006484,CLI-00398,2025-12-12,descarga_reporte,5
EVT-006485,CLI-00404,2025-12-12,uso_feature,4
EVT-006486,CLI-00404,2025-12-12,login,1
EVT-006487,CLI-00416,2025-12-12,uso_feature,4
EVT-006488,CLI-00428,2025-12-12,descarga_reporte,5
EVT-006489,CLI-00448,2025-12-12,login,1
EVT-006490,CLI-00485,2025-12-12,login,1
EVT-006491,CLI-00018,2025-12-13,uso_feature,3
EVT-006492,CLI-00023,2025-12-13,login,2
EVT-006493,CLI-00027,2025-12-13,login,1
EVT-006494,CLI-00029,2025-12-13,login,1
EVT-006495,CLI-00035,2025-12-13,uso_feature,3
EVT-006496,CLI-00039,2025-12-13,uso_feature,3
EVT-006497,CLI-00046,2025-12-13,login,1
EVT-006498,CLI-00047,2025-12-13,login,1
EVT-006499,CLI-00088,2025-12-13,login,2
EVT-006500,CLI-00131,2025-12-13,login,1
EVT-006501,CLI-00142,2025-12-13,login,2
EVT-006502,CLI-00148,2025-12-13,uso_feature,4
EVT-006503,CLI-00161,2025-12-13,login,1
EVT-006504,CLI-00169,2025-12-13,login,1
EVT-006505,CLI-00206,2025-12-13,uso_feature,3
EVT-006506,CLI-00211,2025-12-13,login,1
EVT-006507,CLI-00228,2025-12-13,login,1
EVT-006508,CLI-00241,2025-12-13,login,1
EVT-006509,CLI-00260,2025-12-13,login,1
EVT-006510,CLI-00265,2025-12-13,uso_feature,4
EVT-006511,CLI-00272,2025-12-13,uso_feature,4
EVT-006512,CLI-00272,2025-12-13,uso_feature,3
EVT-006513,CLI-00343,2025-12-13,login,2
EVT-006514,CLI-00359,2025-12-13,login,2
EVT-006515,CLI-00369,2025-12-13,login,1
EVT-006516,CLI-00390,2025-12-13,descarga_reporte,5
EVT-006517,CLI-00425,2025-12-13,descarga_reporte,5
EVT-006518,CLI-00443,2025-12-13,login,1
EVT-006519,CLI-00453,2025-12-13,uso_feature,3
EVT-006520,CLI-00457,2025-12-13,descarga_reporte,5
EVT-006521,CLI-00016,2025-12-14,login,1
EVT-006522,CLI-00016,2025-12-14,login,1
EVT-006523,CLI-00018,2025-12-14,login,1
EVT-006524,CLI-00034,2025-12-14,uso_feature,3
EVT-006525,CLI-00052,2025-12-14,uso_feature,4
EVT-006526,CLI-00059,2025-12-14,login,1
EVT-006527,CLI-00073,2025-12-14,login,1
EVT-006528,CLI-00104,2025-12-14,descarga_reporte,5
EVT-006529,CLI-00128,2025-12-14,login,2
EVT-006530,CLI-00131,2025-12-14,login,2
EVT-006531,CLI-00151,2025-12-14,uso_feature,3
EVT-006532,CLI-00242,2025-12-14,descarga_reporte,5
EVT-006533,CLI-00281,2025-12-14,uso_feature,4
EVT-006534,CLI-00341,2025-12-14,login,1
EVT-006535,CLI-00347,2025-12-14,descarga_reporte,5
EVT-006536,CLI-00358,2025-12-14,login,1
EVT-006537,CLI-00384,2025-12-14,descarga_reporte,6
EVT-006538,CLI-00393,2025-12-14,uso_feature,4
EVT-006539,CLI-00394,2025-12-14,login,1
EVT-006540,CLI-00396,2025-12-14,descarga_reporte,5
EVT-006541,CLI-00410,2025-12-14,login,2
EVT-006542,CLI-00433,2025-12-14,descarga_reporte,5
EVT-006543,CLI-00443,2025-12-14,login,2
EVT-006544,CLI-00468,2025-12-14,login,1
EVT-006545,CLI-00485,2025-12-14,login,1
EVT-006546,CLI-00508,2025-12-14,login,1
EVT-006547,CLI-00006,2025-12-15,uso_feature,3
EVT-006548,CLI-00055,2025-12-15,descarga_reporte,5
EVT-006549,CLI-00060,2025-12-15,uso_feature,3
EVT-006550,CLI-00063,2025-12-15,login,1
EVT-006551,CLI-00084,2025-12-15,login,1
EVT-006552,CLI-00130,2025-12-15,descarga_reporte,5
EVT-006553,CLI-00150,2025-12-15,uso_feature,4
EVT-006554,CLI-00191,2025-12-15,login,2
EVT-006555,CLI-00240,2025-12-15,descarga_reporte,5
EVT-006556,CLI-00257,2025-12-15,login,2
EVT-006557,CLI-00264,2025-12-15,login,1
EVT-006558,CLI-00265,2025-12-15,login,1
EVT-006559,CLI-00354,2025-12-15,uso_feature,3
EVT-006560,CLI-00376,2025-12-15,uso_feature,3
EVT-006561,CLI-00414,2025-12-15,uso_feature,4
EVT-006562,CLI-00433,2025-12-15,descarga_reporte,5
EVT-006563,CLI-00460,2025-12-15,login,2
EVT-006564,CLI-00004,2025-12-16,uso_feature,3
EVT-006565,CLI-00035,2025-12-16,login,1
EVT-006566,CLI-00123,2025-12-16,uso_feature,4
EVT-006567,CLI-00139,2025-12-16,login,2
EVT-006568,CLI-00144,2025-12-16,invitacion_usuario,8
EVT-006569,CLI-00211,2025-12-16,uso_feature,3
EVT-006570,CLI-00228,2025-12-16,descarga_reporte,6
EVT-006571,CLI-00365,2025-12-16,login,1
EVT-006572,CLI-00367,2025-12-16,uso_feature,3
EVT-006573,CLI-00369,2025-12-16,invitacion_usuario,8
EVT-006574,CLI-00376,2025-12-16,uso_feature,3
EVT-006575,CLI-00379,2025-12-16,login,2
EVT-006576,CLI-00396,2025-12-16,login,2
EVT-006577,CLI-00411,2025-12-16,login,1
EVT-006578,CLI-00429,2025-12-16,uso_feature,3
EVT-006579,CLI-00431,2025-12-16,login,1
EVT-006580,CLI-00455,2025-12-16,login,1
EVT-006581,CLI-00458,2025-12-16,login,1
EVT-006582,CLI-00490,2025-12-16,uso_feature,4
EVT-006583,CLI-00492,2025-12-16,login,1
EVT-006584,CLI-00496,2025-12-16,login,1
EVT-006585,CLI-00501,2025-12-16,login,1
EVT-006586,CLI-00004,2025-12-17,uso_feature,4
EVT-006587,CLI-00041,2025-12-17,login,2
EVT-006588,CLI-00054,2025-12-17,login,1
EVT-006589,CLI-00058,2025-12-17,login,1
EVT-006590,CLI-00106,2025-12-17,login,1
EVT-006591,CLI-00106,2025-12-17,login,2
EVT-006592,CLI-00128,2025-12-17,login,1
EVT-006593,CLI-00142,2025-12-17,login,1
EVT-006594,CLI-00153,2025-12-17,uso_feature,4
EVT-006595,CLI-00164,2025-12-17,descarga_reporte,5
EVT-006596,CLI-00191,2025-12-17,invitacion_usuario,8
EVT-006597,CLI-00211,2025-12-17,descarga_reporte,6
EVT-006598,CLI-00233,2025-12-17,descarga_reporte,5
EVT-006599,CLI-00241,2025-12-17,login,1
EVT-006600,CLI-00242,2025-12-17,uso_feature,3
EVT-006601,CLI-00396,2025-12-17,login,1
EVT-006602,CLI-00500,2025-12-17,uso_feature,4
EVT-006603,CLI-00058,2025-12-18,login,2
EVT-006604,CLI-00070,2025-12-18,login,1
EVT-006605,CLI-00096,2025-12-18,invitacion_usuario,9
EVT-006606,CLI-00104,2025-12-18,login,1
EVT-006607,CLI-00106,2025-12-18,login,1
EVT-006608,CLI-00109,2025-12-18,login,2
EVT-006609,CLI-00135,2025-12-18,uso_feature,3
EVT-006610,CLI-00238,2025-12-18,uso_feature,4
EVT-006611,CLI-00337,2025-12-18,login,1
EVT-006612,CLI-00347,2025-12-18,uso_feature,3
EVT-006613,CLI-00385,2025-12-18,descarga_reporte,6
EVT-006614,CLI-00385,2025-12-18,uso_feature,4
EVT-006615,CLI-00428,2025-12-18,login,2
EVT-006616,CLI-00475,2025-12-18,descarga_reporte,5
EVT-006617,CLI-00505,2025-12-18,login,1
EVT-006618,CLI-00023,2025-12-19,uso_feature,3
EVT-006619,CLI-00023,2025-12-19,login,2
EVT-006620,CLI-00070,2025-12-19,uso_feature,3
EVT-006621,CLI-00088,2025-12-19,login,1
EVT-006622,CLI-00169,2025-12-19,uso_feature,3
EVT-006623,CLI-00179,2025-12-19,uso_feature,3
EVT-006624,CLI-00203,2025-12-19,login,1
EVT-006625,CLI-00225,2025-12-19,uso_feature,4
EVT-006626,CLI-00306,2025-12-19,login,2
EVT-006627,CLI-00306,2025-12-19,login,2
EVT-006628,CLI-00337,2025-12-19,login,2
EVT-006629,CLI-00340,2025-12-19,login,1
EVT-006630,CLI-00345,2025-12-19,login,1
EVT-006631,CLI-00404,2025-12-19,invitacion_usuario,8
EVT-006632,CLI-00414,2025-12-19,uso_feature,3
EVT-006633,CLI-00424,2025-12-19,login,2
EVT-006634,CLI-00433,2025-12-19,uso_feature,3
EVT-006635,CLI-00448,2025-12-19,login,2
EVT-006636,CLI-00468,2025-12-19,login,2
EVT-006637,CLI-00484,2025-12-19,login,1
EVT-006638,CLI-00029,2025-12-20,descarga_reporte,6
EVT-006639,CLI-00034,2025-12-20,login,2
EVT-006640,CLI-00066,2025-12-20,uso_feature,3
EVT-006641,CLI-00088,2025-12-20,invitacion_usuario,8
EVT-006642,CLI-00096,2025-12-20,login,1
EVT-006643,CLI-00189,2025-12-20,login,2
EVT-006644,CLI-00195,2025-12-20,login,2
EVT-006645,CLI-00241,2025-12-20,uso_feature,3
EVT-006646,CLI-00242,2025-12-20,login,2
EVT-006647,CLI-00242,2025-12-20,uso_feature,3
EVT-006648,CLI-00256,2025-12-20,uso_feature,3
EVT-006649,CLI-00260,2025-12-20,uso_feature,3
EVT-006650,CLI-00264,2025-12-20,uso_feature,3
EVT-006651,CLI-00306,2025-12-20,uso_feature,4
EVT-006652,CLI-00345,2025-12-20,descarga_reporte,5
EVT-006653,CLI-00369,2025-12-20,uso_feature,4
EVT-006654,CLI-00393,2025-12-20,login,1
EVT-006655,CLI-00394,2025-12-20,login,1
EVT-006656,CLI-00399,2025-12-20,uso_feature,3
EVT-006657,CLI-00410,2025-12-20,descarga_reporte,6
EVT-006658,CLI-00469,2025-12-20,login,1
EVT-006659,CLI-00080,2025-12-21,descarga_reporte,5
EVT-006660,CLI-00088,2025-12-21,uso_feature,3
EVT-006661,CLI-00117,2025-12-21,login,1
EVT-006662,CLI-00130,2025-12-21,login,2
EVT-006663,CLI-00151,2025-12-21,login,1
EVT-006664,CLI-00173,2025-12-21,uso_feature,3
EVT-006665,CLI-00173,2025-12-21,uso_feature,4
EVT-006666,CLI-00189,2025-12-21,invitacion_usuario,8
EVT-006667,CLI-00220,2025-12-21,uso_feature,3
EVT-006668,CLI-00225,2025-12-21,uso_feature,4
EVT-006669,CLI-00271,2025-12-21,login,2
EVT-006670,CLI-00339,2025-12-21,login,2
EVT-006671,CLI-00357,2025-12-21,login,2
EVT-006672,CLI-00358,2025-12-21,uso_feature,4
EVT-006673,CLI-00365,2025-12-21,uso_feature,4
EVT-006674,CLI-00379,2025-12-21,uso_feature,4
EVT-006675,CLI-00382,2025-12-21,invitacion_usuario,9
EVT-006676,CLI-00391,2025-12-21,login,2
EVT-006677,CLI-00393,2025-12-21,login,1
EVT-006678,CLI-00399,2025-12-21,descarga_reporte,6
EVT-006679,CLI-00404,2025-12-21,login,2
EVT-006680,CLI-00488,2025-12-21,uso_feature,3
EVT-006681,CLI-00003,2025-12-22,uso_feature,3
EVT-006682,CLI-00055,2025-12-22,login,2
EVT-006683,CLI-00080,2025-12-22,login,2
EVT-006684,CLI-00097,2025-12-22,login,2
EVT-006685,CLI-00109,2025-12-22,uso_feature,4
EVT-006686,CLI-00149,2025-12-22,descarga_reporte,6
EVT-006687,CLI-00150,2025-12-22,descarga_reporte,5
EVT-006688,CLI-00157,2025-12-22,descarga_reporte,5
EVT-006689,CLI-00163,2025-12-22,descarga_reporte,5
EVT-006690,CLI-00175,2025-12-22,uso_feature,3
EVT-006691,CLI-00196,2025-12-22,descarga_reporte,5
EVT-006692,CLI-00200,2025-12-22,descarga_reporte,6
EVT-006693,CLI-00226,2025-12-22,login,1
EVT-006694,CLI-00289,2025-12-22,login,1
EVT-006695,CLI-00306,2025-12-22,login,1
EVT-006696,CLI-00325,2025-12-22,login,1
EVT-006697,CLI-00341,2025-12-22,login,1
EVT-006698,CLI-00344,2025-12-22,login,1
EVT-006699,CLI-00357,2025-12-22,descarga_reporte,5
EVT-006700,CLI-00367,2025-12-22,login,2
EVT-006701,CLI-00399,2025-12-22,uso_feature,4
EVT-006702,CLI-00460,2025-12-22,uso_feature,4
EVT-006703,CLI-00490,2025-12-22,login,1
EVT-006704,CLI-00503,2025-12-22,descarga_reporte,5
EVT-006705,CLI-00506,2025-12-22,uso_feature,3
EVT-006706,CLI-00018,2025-12-23,login,1
EVT-006707,CLI-00041,2025-12-23,login,2
EVT-006708,CLI-00077,2025-12-23,login,1
EVT-006709,CLI-00090,2025-12-23,uso_feature,4
EVT-006710,CLI-00107,2025-12-23,login,2
EVT-006711,CLI-00161,2025-12-23,login,1
EVT-006712,CLI-00170,2025-12-23,login,1
EVT-006713,CLI-00199,2025-12-23,descarga_reporte,5
EVT-006714,CLI-00200,2025-12-23,descarga_reporte,6
EVT-006715,CLI-00233,2025-12-23,descarga_reporte,5
EVT-006716,CLI-00354,2025-12-23,descarga_reporte,5
EVT-006717,CLI-00359,2025-12-23,uso_feature,3
EVT-006718,CLI-00365,2025-12-23,descarga_reporte,6
EVT-006719,CLI-00410,2025-12-23,invitacion_usuario,8
EVT-006720,CLI-00424,2025-12-23,login,1
EVT-006721,CLI-00429,2025-12-23,uso_feature,3
EVT-006722,CLI-00431,2025-12-23,login,2
EVT-006723,CLI-00443,2025-12-23,login,2
EVT-006724,CLI-00457,2025-12-23,uso_feature,3
EVT-006725,CLI-00485,2025-12-23,uso_feature,4
EVT-006726,CLI-00505,2025-12-23,login,2
EVT-006727,CLI-00035,2025-12-24,login,1
EVT-006728,CLI-00046,2025-12-24,login,2
EVT-006729,CLI-00059,2025-12-24,invitacion_usuario,9
EVT-006730,CLI-00090,2025-12-24,uso_feature,3
EVT-006731,CLI-00096,2025-12-24,uso_feature,3
EVT-006732,CLI-00157,2025-12-24,login,1
EVT-006733,CLI-00169,2025-12-24,uso_feature,4
EVT-006734,CLI-00170,2025-12-24,login,2
EVT-006735,CLI-00189,2025-12-24,login,1
EVT-006736,CLI-00339,2025-12-24,uso_feature,3
EVT-006737,CLI-00341,2025-12-24,login,1
EVT-006738,CLI-00345,2025-12-24,invitacion_usuario,8
EVT-006739,CLI-00369,2025-12-24,login,2
EVT-006740,CLI-00379,2025-12-24,login,1
EVT-006741,CLI-00381,2025-12-24,login,1
EVT-006742,CLI-00384,2025-12-24,uso_feature,4
EVT-006743,CLI-00503,2025-12-24,login,2
EVT-006744,CLI-00039,2025-12-25,uso_feature,3
EVT-006745,CLI-00041,2025-12-25,descarga_reporte,5
EVT-006746,CLI-00096,2025-12-25,login,2
EVT-006747,CLI-00109,2025-12-25,login,1
EVT-006748,CLI-00136,2025-12-25,descarga_reporte,5
EVT-006749,CLI-00149,2025-12-25,descarga_reporte,5
EVT-006750,CLI-00153,2025-12-25,descarga_reporte,5
EVT-006751,CLI-00175,2025-12-25,uso_feature,3
EVT-006752,CLI-00195,2025-12-25,descarga_reporte,5
EVT-006753,CLI-00204,2025-12-25,descarga_reporte,5
EVT-006754,CLI-00204,2025-12-25,descarga_reporte,6
EVT-006755,CLI-00225,2025-12-25,login,2
EVT-006756,CLI-00257,2025-12-25,descarga_reporte,5
EVT-006757,CLI-00271,2025-12-25,login,1
EVT-006758,CLI-00315,2025-12-25,login,2
EVT-006759,CLI-00332,2025-12-25,login,1
EVT-006760,CLI-00344,2025-12-25,login,1
EVT-006761,CLI-00354,2025-12-25,login,1
EVT-006762,CLI-00367,2025-12-25,uso_feature,3
EVT-006763,CLI-00396,2025-12-25,descarga_reporte,6
EVT-006764,CLI-00398,2025-12-25,uso_feature,3
EVT-006765,CLI-00416,2025-12-25,uso_feature,3
EVT-006766,CLI-00428,2025-12-25,login,1
EVT-006767,CLI-00458,2025-12-25,login,1
EVT-006768,CLI-00004,2025-12-26,descarga_reporte,5
EVT-006769,CLI-00004,2025-12-26,login,1
EVT-006770,CLI-00104,2025-12-26,login,1
EVT-006771,CLI-00106,2025-12-26,uso_feature,4
EVT-006772,CLI-00108,2025-12-26,login,1
EVT-006773,CLI-00108,2025-12-26,login,1
EVT-006774,CLI-00128,2025-12-26,login,1
EVT-006775,CLI-00128,2025-12-26,descarga_reporte,6
EVT-006776,CLI-00164,2025-12-26,invitacion_usuario,8
EVT-006777,CLI-00196,2025-12-26,uso_feature,4
EVT-006778,CLI-00200,2025-12-26,login,1
EVT-006779,CLI-00220,2025-12-26,uso_feature,4
EVT-006780,CLI-00242,2025-12-26,login,1
EVT-006781,CLI-00249,2025-12-26,uso_feature,4
EVT-006782,CLI-00290,2025-12-26,uso_feature,4
