cliente_id,fecha,monto_mxn
C-0045,2026-03-20,444.44
C-0045,2026-07-09,631.5
C-0045,2026-01-17,1467.0
C-0045,2026-03-05,2010.87
C-0046,2026-02-15,611.18
C-0046,2026-05-05,1510.4
C-0046,2026-07-15,601.42
C-0046,2025-10-08,1274.89
C-0046,2026-02-04,1335.82
C-0046,2026-08-07,902.81
C-0046,2026-07-27,632.29
C-0046,2026-08-05,1735.57
C-0046,2026-04-16,735.29
C-0046,2026-02-28,2244.26
C-0046,2026-05-07,524.97
C-0046,2026-03-15,639.98
C-0046,2026-04-06,1254.67
C-0046,2025-09-05,959.82
C-0046,2026-04-13,1178.96
C-0046,2026-07-09,1466.64
C-0046,2026-02-28,275.07
C-0046,2025-09-23,775.66
C-0046,2025-10-29,1828.35
C-0046,2026-07-05,307.78
C-0046,2026-03-09,1304.88
C-0046,2026-02-03,1774.1
C-0046,2025-09-22,268.99
C-0046,2026-08-10,1639.89
C-0046,2026-05-19,392.06
C-0046,2026-03-22,1473.11
C-0046,2025-11-28,1292.91
C-0046,2026-08-14,1758.19
C-0046,2026-03-05,1054.58
C-0046,2025-12-11,990.63
C-0046,2025-10-10,1011.16
C-0046,2026-07-08,579.98
C-0046,2025-11-05,1955.31
C-0046,2025-12-10,773.51
C-0046,2026-02-28,728.49
C-0046,2026-05-09,693.05
C-0046,2025-10-23,929.53
C-0046,2025-09-10,924.22
C-0046,2025-09-27,1441.07
C-0047,2026-03-02,2206.37
C-0047,2026-02-01,488.3
C-0047,2026-02-10,1237.92
C-0047,2026-08-17,543.05
C-0047,2026-03-08,250.8
C-0047,2026-06-07,214.37
C-0047,2025-12-03,878.17
C-0047,2025-09-10,493.67
C-0047,2026-08-16,350.81
C-0047,2025-12-23,1538.08
C-0047,2025-10-23,487.68
C-0047,2026-05-28,420.57
C-0047,2026-06-13,484.0
C-0047,2026-06-01,332.78
C-0047,2025-11-25,762.31
C-0047,2025-10-14,606.79
C-0047,2026-08-13,1359.55
C-0047,2026-04-29,252.05
C-0047,2026-03-14,916.78
C-0047,2026-03-17,1028.95
C-0047,2025-11-15,1173.82
C-0047,2025-11-14,1049.55
C-0047,2026-02-02,356.09
C-0047,2025-10-04,1930.83
C-0047,2025-10-03,923.86
C-0047,2026-07-08,665.58
C-0047,2025-11-09,1204.59
C-0047,2025-12-05,317.9
C-0047,2026-03-13,324.82
C-0047,2026-01-05,2359.68
C-0047,2025-11-03,638.64
C-0047,2026-06-22,178.23
C-0048,2026-06-27,1488.19
C-0048,2026-01-08,521.61
C-0048,2026-05-22,363.91
C-0048,2026-01-15,1060.45
C-0048,2026-05-20,634.23
C-0048,2026-08-16,1062.79
C-0048,2026-06-06,727.77
C-0048,2026-05-01,253.75
C-0048,2026-05-30,686.87
C-0048,2026-07-12,1006.56
C-0048,2025-11-14,432.08
C-0048,2026-05-31,2052.61
C-0048,2026-03-09,1054.45
C-0048,2026-03-31,1668.88
C-0048,2026-07-08,3209.83
C-0048,2026-04-23,584.35
C-0048,2025-09-28,595.84
C-0048,2026-07-27,1357.98
C-0048,2025-12-10,188.52
C-0048,2025-10-13,983.14
C-0048,2025-11-09,236.79
C-0048,2026-04-09,497.65
C-0048,2025-12-02,1621.07
C-0048,2026-05-04,716.05
C-0048,2026-03-12,226.82
C-0048,2025-09-10,124.51
C-0048,2026-05-25,713.3
C-0048,2025-12-27,1823.65
C-0048,2026-03-21,1661.64
C-0048,2026-08-17,1053.92
C-0048,2025-10-26,1017.83
C-0048,2026-06-17,2206.06
C-0048,2025-09-21,851.87
C-0048,2026-04-26,496.07
C-0048,2026-02-20,1289.07
C-0048,2026-07-28,1570.85
C-0048,2026-07-23,512.26
C-0048,2026-01-02,1047.9
C-0048,2026-03-08,694.25
C-0048,2025-11-17,1830.88
C-0048,2026-06-21,896.61
C-0048,2026-05-14,989.42
C-0049,2025-10-15,622.15
C-0049,2025-10-07,1358.73
C-0049,2026-06-06,978.16
C-0049,2026-03-13,787.4
C-0049,2026-08-13,1308.2
C-0049,2026-03-17,275.44
C-0049,2026-04-24,674.94
C-0049,2026-07-08,1564.95
C-0049,2026-01-22,681.55
C-0049,2025-11-06,204.58
C-0049,2026-01-01,659.67
C-0049,2025-09-29,518.76
C-0049,2026-08-14,1654.87
C-0049,2026-07-08,964.76
C-0049,2026-06-03,1093.49
C-0049,2026-05-22,1041.73
C-0049,2026-04-05,1746.19
C-0049,2026-06-17,327.72
C-0049,2025-11-15,619.38
C-0049,2026-04-28,554.11
C-0049,2026-02-04,706.98
C-0049,2026-01-10,711.92
C-0049,2025-10-17,198.7
C-0049,2025-11-18,1697.31
C-0049,2025-10-29,429.9
C-0049,2025-10-22,179.29
C-0049,2026-04-22,1601.99
C-0049,2025-09-18,775.73
C-0049,2026-03-10,631.88
C-0049,2026-02-21,586.23
C-0049,2026-08-01,1775.33
C-0049,2025-12-09,588.06
C-0049,2026-05-07,1114.03
C-0049,2026-05-04,650.97
C-0049,2026-04-03,1496.21
C-0049,2025-12-28,1593.28
C-0049,2026-04-22,426.25
C-0050,2026-04-03,421.01
C-0050,2026-05-10,1822.78
C-0050,2025-09-12,287.81
C-0050,2026-06-30,674.97
C-0050,2025-12-07,304.46
C-0050,2026-07-01,761.05
C-0050,2025-09-09,277.67
C-0050,2026-02-24,2189.46
C-0050,2025-09-20,747.81
C-0050,2025-10-28,2029.9
C-0050,2026-06-26,817.12
C-0050,2026-01-16,372.56
C-0050,2026-03-15,1047.15
C-0050,2025-11-29,1763.89
C-0050,2026-05-05,277.8
C-0050,2026-04-20,851.65
C-0050,2026-02-25,690.19
C-0050,2026-02-10,1118.25
C-0050,2026-05-17,2500.75
C-0050,2026-02-18,1575.06
C-0050,2025-10-17,1184.73
C-0050,2026-03-24,1106.26
C-0050,2025-12-02,132.95
C-0050,2026-06-12,2567.7
C-0050,2026-05-25,1130.76
C-0050,2026-06-08,605.74
C-0050,2026-01-25,875.02
C-0050,2026-01-25,1630.96
C-0051,2026-04-25,254.62
C-0051,2025-11-18,3040.06
C-0051,2025-10-03,954.76
C-0051,2026-06-25,1580.78
C-0051,2026-04-01,311.66
C-0051,2026-06-08,158.09
C-0051,2026-01-29,243.55
C-0051,2026-08-17,1173.71
C-0051,2026-03-30,2235.15
C-0051,2026-05-01,2117.54
C-0051,2026-05-05,793.37
C-0051,2026-04-23,458.51
C-0051,2026-05-25,706.38
C-0051,2026-06-19,1013.92
C-0051,2025-10-30,737.08
C-0051,2026-03-15,1194.67
C-0051,2025-09-29,953.67
C-0051,2026-06-07,908.81
C-0051,2026-05-25,1151.87
C-0051,2026-07-23,1957.95
C-0051,2026-06-18,782.39
C-0051,2025-11-19,1169.73
C-0051,2025-12-07,2109.39
C-0051,2026-06-20,821.77
C-0051,2026-07-07,1045.62
C-0051,2025-11-17,460.09
C-0051,2026-01-24,455.19
C-0051,2025-11-19,289.46
C-0051,2025-10-17,771.5
C-0051,2026-08-02,305.07
C-0051,2025-11-05,1943.19
C-0051,2026-07-09,801.08
C-0051,2026-06-15,517.14
C-0051,2026-03-19,623.26
C-0051,2026-07-02,331.74
C-0051,2026-08-20,829.46
C-0051,2026-02-17,402.81
C-0051,2026-03-26,1045.59
C-0051,2026-04-13,1361.12
C-0051,2026-04-26,907.6
C-0051,2026-06-03,375.94
C-0051,2025-10-24,1148.19
C-0051,2026-03-15,257.56
C-0051,2026-02-22,863.25
C-0051,2025-09-20,1643.46
C-0052,2025-11-20,678.95
C-0052,2025-10-21,766.33
C-0052,2025-12-30,556.0
C-0052,2025-11-05,778.47
C-0052,2026-05-13,515.27
C-0052,2026-05-13,816.67
C-0052,2026-01-15,1510.49
C-0052,2026-02-04,662.56
C-0052,2025-11-13,548.25
C-0052,2026-05-10,1296.93
C-0052,2025-09-16,568.32
C-0052,2026-07-12,215.35
C-0052,2026-03-03,479.39
C-0052,2026-07-14,750.62
C-0052,2025-12-05,355.24
C-0052,2026-08-07,764.39
C-0052,2025-09-28,817.68
C-0052,2025-09-22,1000.64
C-0052,2026-05-22,462.04
C-0052,2026-06-28,244.06
C-0052,2026-07-19,1363.67
C-0052,2026-06-09,1575.61
C-0052,2026-03-04,251.82
C-0052,2026-01-10,269.01
C-0052,2026-01-11,1365.05
C-0052,2026-08-14,863.64
C-0052,2025-11-26,220.11
C-0052,2025-11-04,632.31
C-0052,2025-10-15,1136.87
C-0052,2026-05-30,1370.75
C-0052,2025-11-20,731.19
C-0053,2026-04-08,722.9
C-0053,2025-11-16,394.96
C-0053,2025-09-27,327.5
C-0053,2026-06-20,1253.44
C-0053,2025-12-24,262.24
C-0053,2026-07-28,1371.19
C-0053,2026-05-31,687.53
C-0053,2026-03-29,1499.47
C-0053,2026-06-19,1636.16
C-0053,2025-11-06,1052.76
C-0053,2026-06-26,379.41
C-0053,2025-09-23,2056.22
C-0053,2026-07-31,825.77
C-0053,2026-05-02,1167.36
C-0053,2026-08-03,471.43
C-0053,2026-05-04,165.83
C-0053,2025-11-22,749.24
C-0053,2025-10-21,666.09
C-0053,2026-07-01,883.01
C-0053,2025-09-18,2183.48
C-0053,2026-01-12,243.53
C-0053,2025-10-29,198.24
C-0053,2026-03-29,564.68
C-0053,2026-08-12,139.53
C-0053,2026-03-02,113.85
C-0053,2025-11-05,453.81
C-0053,2026-02-25,581.75
C-0053,2025-11-17,857.17
C-0053,2026-07-14,438.19
C-0053,2026-06-01,1098.32
C-0053,2026-01-14,544.42
C-0053,2026-06-03,1789.9
C-0053,2025-10-05,1755.41
C-0054,2026-01-04,2161.56
C-0054,2026-04-20,960.51
C-0054,2025-12-09,110.34
C-0054,2026-04-15,919.45
C-0054,2026-03-27,405.76
C-0054,2025-12-16,995.92
C-0054,2026-04-09,395.95
C-0054,2026-01-18,626.34
C-0054,2026-02-12,506.28
C-0054,2025-11-14,1552.39
C-0054,2026-05-18,632.96
C-0054,2026-01-15,652.91
C-0054,2026-04-07,763.88
C-0054,2026-03-29,1107.62
C-0054,2026-03-31,2329.85
C-0054,2026-06-12,611.45
C-0054,2025-10-30,678.03
C-0054,2025-12-02,2305.03
C-0054,2026-01-13,1186.53
C-0054,2026-05-03,416.83
C-0054,2025-12-06,2462.19
C-0054,2026-03-17,1548.06
C-0054,2025-11-21,830.45
C-0054,2026-06-10,1958.55
C-0054,2026-08-21,642.3
C-0054,2026-07-19,2091.5
C-0054,2026-07-15,289.58
C-0054,2026-01-06,1287.52
C-0054,2025-09-05,969.2
C-0054,2025-12-21,865.34
C-0054,2026-06-20,1021.15
C-0054,2025-12-08,904.35
C-0054,2026-08-22,971.99
C-0054,2026-03-05,662.04
C-0054,2026-05-26,471.76
C-0054,2026-06-01,1263.88
C-0054,2026-02-08,1810.44
C-0054,2026-01-02,1059.02
C-0054,2026-06-26,402.51
C-0054,2026-06-05,737.38
C-0055,2026-01-14,1085.94
C-0055,2026-05-22,860.56
C-0055,2026-01-06,3711.08
C-0055,2026-08-17,1495.05
C-0055,2026-03-05,790.38
C-0055,2025-09-12,2342.04
C-0055,2025-09-26,930.9
C-0055,2025-11-11,217.98
C-0055,2026-04-20,688.38
C-0055,2025-12-29,1011.89
C-0055,2026-01-27,914.65
C-0055,2026-08-04,586.25
C-0055,2026-07-09,140.03
C-0055,2025-12-20,1103.0
C-0055,2025-12-29,1652.67
C-0055,2026-01-21,733.46
C-0055,2026-06-12,1358.93
C-0055,2026-07-27,653.45
C-0055,2026-01-20,761.14
C-0055,2025-09-14,1570.69
C-0055,2025-09-26,1123.05
C-0055,2026-06-09,1096.07
C-0055,2025-09-20,1182.21
C-0055,2025-12-30,775.56
C-0055,2026-07-31,148.48
C-0055,2026-04-23,494.49
C-0055,2025-11-07,1497.6
C-0055,2025-10-18,194.9
C-0055,2026-04-09,1045.3
C-0055,2026-02-11,840.86
C-0055,2025-10-14,529.64
C-0055,2026-01-16,421.76
C-0055,2026-05-24,1141.54
C-0055,2026-01-22,708.1
C-0055,2026-04-08,2758.1
C-0055,2026-05-01,752.59
C-0055,2025-12-21,688.84
C-0055,2025-10-20,730.87
C-0055,2026-08-03,206.79
C-0055,2026-04-03,844.06
C-0055,2025-11-25,892.05
C-0055,2026-01-23,1088.3
C-0055,2026-04-06,1359.08
C-0055,2026-04-02,859.78
C-0055,2025-11-24,167.88
C-0055,2026-03-24,399.05
C-0055,2025-11-26,757.62
C-0055,2026-03-12,966.79
C-0055,2026-07-02,1018.18
C-0055,2026-04-21,653.07
C-0055,2025-11-08,1165.67
C-0055,2026-04-23,264.08
C-0055,2025-09-06,1936.12
C-0055,2026-07-01,254.94
C-0055,2025-10-13,830.57
C-0055,2026-01-02,80.0
C-0055,2026-06-28,434.08
C-0055,2026-04-11,843.74
C-0055,2025-10-08,607.38
C-0056,2026-06-30,363.21
C-0056,2025-09-07,934.22
C-0056,2026-01-10,1888.49
C-0056,2026-02-12,2542.48
C-0056,2026-03-24,885.33
C-0056,2025-10-23,1516.93
C-0056,2025-10-18,316.91
C-0056,2025-11-20,267.32
C-0056,2025-11-21,2419.15
C-0056,2026-01-10,298.91
C-0056,2025-12-17,523.29
C-0056,2026-05-21,321.31
C-0056,2026-08-28,787.24
C-0056,2025-12-06,1003.13
C-0056,2026-02-24,1956.89
C-0056,2025-09-06,747.32
C-0056,2026-01-03,1082.02
C-0056,2026-02-16,507.9
C-0056,2026-02-06,404.54
C-0056,2026-03-01,126.33
C-0056,2026-06-27,393.51
C-0056,2026-08-12,516.46
C-0056,2025-12-28,589.97
C-0056,2025-10-13,384.41
C-0056,2025-11-24,631.86
C-0056,2025-10-12,1148.17
C-0056,2026-01-16,1799.71
C-0056,2025-12-20,94.4
C-0056,2025-09-21,548.32
C-0056,2026-02-20,768.85
C-0056,2026-08-20,699.02
C-0056,2026-03-30,724.68
C-0056,2026-02-07,1579.8
C-0056,2025-11-08,1454.8
C-0057,2025-11-27,884.23
C-0057,2026-07-06,704.4
C-0057,2026-04-05,758.76
C-0057,2025-11-22,117.83
C-0057,2026-01-10,204.01
C-0057,2026-08-22,617.68
C-0057,2025-12-04,1684.25
C-0057,2026-08-17,1624.33
C-0057,2026-05-27,960.61
C-0057,2026-03-07,401.97
C-0057,2026-04-16,1326.11
C-0057,2025-12-22,613.78
C-0057,2025-11-16,85.62
C-0057,2025-09-09,1837.92
C-0057,2025-09-24,1217.31
C-0057,2025-10-30,750.97
C-0057,2025-11-02,678.14
C-0057,2026-05-06,642.87
C-0057,2026-01-21,205.62
C-0057,2025-10-21,510.51
C-0057,2026-06-02,315.3
C-0057,2026-04-02,380.81
C-0057,2025-11-27,662.75
C-0057,2026-07-16,482.26
C-0057,2026-03-05,693.63
C-0057,2026-03-27,143.27
C-0057,2025-09-07,864.04
C-0057,2025-12-08,582.65
C-0057,2025-10-01,666.38
C-0057,2026-05-10,750.13
C-0057,2026-07-14,1336.22
C-0057,2025-11-03,867.31
C-0057,2026-01-04,1673.65
C-0057,2026-02-04,1050.16
C-0058,2026-02-02,247.7
C-0058,2026-07-22,640.93
C-0058,2026-01-19,853.59
C-0058,2026-06-28,1050.2
C-0058,2026-06-18,691.78
C-0058,2026-01-16,744.43
C-0058,2025-12-03,2169.95
C-0058,2026-03-28,776.51
C-0058,2025-10-19,899.45
C-0058,2026-04-22,645.9
C-0058,2026-07-03,1803.21
C-0058,2026-05-10,651.33
C-0058,2026-05-10,813.33
C-0058,2026-01-22,470.24
C-0058,2025-10-08,174.29
C-0058,2025-12-15,130.2
C-0058,2026-05-29,1601.83
C-0058,2026-01-18,644.35
C-0058,2026-04-01,1195.79
C-0058,2025-09-16,1101.59
C-0058,2026-02-07,703.89
C-0058,2026-05-25,670.04
C-0058,2025-12-19,1725.86
C-0058,2026-04-19,438.29
C-0058,2025-12-14,1721.97
C-0058,2025-09-16,144.1
C-0058,2026-07-13,1076.06
C-0058,2026-01-25,144.78
C-0058,2026-06-04,529.5
C-0058,2026-05-19,1023.08
C-0058,2026-07-19,348.99
C-0058,2026-07-08,616.82
C-0058,2025-09-17,782.44
C-0058,2026-05-16,1804.19
C-0058,2026-02-06,590.72
C-0058,2026-01-21,103.94
C-0058,2025-10-11,984.16
C-0058,2025-10-20,660.83
C-0058,2025-11-15,2514.52
C-0058,2025-11-01,669.41
C-0058,2026-03-15,1912.8
C-0059,2026-06-19,978.32
C-0059,2026-03-25,884.45
C-0059,2026-07-29,1708.38
C-0059,2026-07-19,1391.08
C-0059,2026-07-20,170.85
C-0059,2025-12-20,146.5
C-0059,2026-01-04,819.83
C-0059,2026-07-21,484.73
C-0059,2026-08-03,1047.47
C-0059,2026-07-11,809.56
C-0059,2025-09-24,1768.72
C-0059,2026-08-01,173.46
C-0059,2026-05-19,481.77
C-0059,2026-05-22,542.55
C-0059,2025-10-23,189.45
C-0059,2025-10-27,454.93
C-0059,2026-03-08,681.37
C-0059,2026-08-22,1673.87
C-0059,2026-05-17,681.17
C-0059,2026-06-20,964.98
C-0059,2025-09-26,774.54
C-0059,2026-03-02,2623.1
C-0059,2025-11-01,1544.82
C-0059,2026-05-13,237.21
C-0059,2026-05-23,1968.78
C-0059,2025-12-28,2213.01
C-0059,2026-03-11,867.88
C-0059,2025-12-17,993.78
C-0059,2026-07-03,2078.7
C-0059,2026-06-27,390.1
C-0059,2026-03-13,2094.55
C-0059,2025-11-04,778.13
C-0059,2026-02-12,566.75
C-0059,2026-04-16,825.27
C-0059,2026-07-13,2080.3
C-0059,2026-08-08,1095.83
C-0059,2025-12-05,536.52
C-0059,2025-12-30,553.77
C-0059,2026-03-15,1705.1
C-0059,2025-12-28,728.18
C-0059,2025-09-30,763.3
C-0060,2026-01-12,1102.09
C-0060,2026-06-05,456.46
C-0060,2026-06-24,766.21
C-0060,2026-01-25,479.76
C-0060,2026-02-21,642.63
C-0060,2026-06-18,486.18
C-0060,2026-07-04,1724.12
C-0060,2026-07-25,643.82
C-0060,2026-03-19,1162.01
C-0060,2026-01-06,589.92
C-0060,2025-11-08,1129.75
C-0060,2025-11-01,509.33
C-0060,2026-02-04,1756.72
C-0060,2026-03-15,207.03
C-0060,2025-09-28,2211.2
C-0060,2026-06-29,549.32
C-0060,2025-09-30,835.82
C-0060,2026-05-24,1389.07
C-0060,2025-09-06,318.01
C-0060,2025-11-23,1335.61
C-0060,2026-06-02,2035.35
C-0060,2026-04-09,668.85
C-0060,2026-07-03,1496.1
C-0060,2026-03-08,974.3
C-0060,2025-10-11,459.35
C-0060,2025-10-01,992.55
C-0060,2026-06-01,912.83
C-0060,2026-02-28,1231.58
C-0060,2025-12-28,1451.6
C-0060,2026-07-04,1216.04
C-0060,2026-05-25,528.87
C-0060,2025-10-03,722.51
C-0060,2026-03-22,1358.28
C-0061,2025-09-05,482.73
C-0061,2025-09-27,175.38
C-0061,2026-01-01,211.63
C-0061,2026-07-17,458.94
C-0061,2026-02-28,551.03
C-0061,2025-11-03,404.44
C-0061,2026-04-09,339.34
C-0061,2026-04-10,598.78
C-0061,2026-01-17,1643.28
C-0061,2025-12-15,1207.1
C-0061,2026-02-10,549.96
C-0061,2025-12-01,257.96
C-0061,2026-08-24,693.38
C-0061,2026-06-01,595.0
C-0061,2026-06-24,1010.07
C-0061,2026-08-17,207.67
C-0061,2025-12-22,1033.21
C-0061,2026-01-12,788.25
C-0061,2026-03-12,440.93
C-0062,2025-10-19,993.16
C-0062,2025-12-24,781.19
C-0062,2025-11-19,547.66
C-0062,2026-01-25,232.58
C-0062,2026-08-01,547.85
C-0062,2026-07-15,191.05
C-0062,2026-04-06,1413.64
C-0062,2025-09-25,538.43
C-0062,2026-04-24,446.91
C-0062,2026-01-23,540.88
C-0063,2026-01-20,240.91
C-0063,2026-04-23,705.49
C-0063,2025-11-16,144.63
C-0063,2026-05-22,661.07
C-0063,2026-01-27,1358.77
C-0063,2025-11-18,1283.0
C-0063,2026-06-25,227.86
C-0063,2026-06-15,219.55
C-0063,2026-01-23,956.34
C-0063,2025-12-18,1168.02
C-0063,2026-01-21,170.89
C-0063,2025-10-18,781.69
C-0063,2025-10-03,857.37
C-0063,2026-07-29,661.41
C-0064,2026-03-05,705.53
C-0064,2026-05-20,246.83
C-0064,2025-11-21,644.19
C-0064,2026-08-20,359.79
C-0064,2026-04-16,795.23
C-0064,2025-10-25,159.75
C-0064,2026-02-24,491.09
C-0064,2026-05-01,621.34
C-0064,2026-06-28,90.69
C-0064,2026-05-25,1226.18
C-0064,2026-07-22,598.31
C-0064,2026-02-15,238.47
C-0064,2026-03-17,91.86
C-0064,2025-09-28,397.85
C-0064,2026-06-05,815.96
C-0064,2025-11-10,798.47
C-0064,2025-09-24,757.05
C-0064,2025-12-08,518.3
C-0064,2026-04-10,572.13
C-0064,2026-02-04,717.63
C-0064,2026-08-20,502.24
C-0064,2026-08-10,419.77
C-0065,2026-01-01,190.24
C-0065,2025-09-22,277.49
C-0065,2025-10-11,699.97
C-0065,2026-08-29,573.69
C-0065,2026-02-23,852.76
C-0065,2026-04-15,1034.53
C-0065,2026-08-08,1597.02
C-0065,2025-12-23,913.63
C-0065,2026-08-16,329.55
C-0065,2025-11-20,387.74
C-0065,2026-01-27,631.71
C-0065,2025-09-17,796.98
C-0065,2025-09-13,556.88
C-0065,2026-02-21,95.51
C-0065,2026-01-14,132.96
C-0065,2025-09-11,290.73
C-0065,2026-01-07,131.28
C-0065,2026-01-15,85.1
C-0065,2026-04-09,316.31
C-0065,2025-12-20,417.51
C-0065,2026-02-20,204.97
C-0065,2026-08-07,361.64
C-0065,2026-03-17,466.4
C-0065,2025-09-21,411.73
C-0065,2026-02-10,303.4
C-0066,2025-11-21,449.78
C-0066,2026-03-15,1227.33
C-0066,2026-06-08,453.35
C-0066,2026-03-31,1215.24
C-0066,2026-05-15,636.02
C-0066,2026-05-27,309.86
C-0066,2026-02-17,737.83
C-0066,2026-02-16,735.15
C-0066,2025-09-10,724.73
C-0066,2026-02-10,512.71
C-0066,2026-06-16,282.18
C-0066,2025-11-12,661.34
C-0066,2026-05-19,214.09
C-0066,2026-05-17,1064.78
C-0066,2026-06-07,584.14
C-0066,2026-06-09,763.43
C-0066,2026-01-26,272.35
C-0066,2026-05-26,1057.58
C-0066,2025-09-13,330.34
C-0066,2026-05-16,117.7
C-0066,2026-04-18,273.05
C-0066,2026-04-30,603.2
C-0066,2026-01-19,329.73
C-0067,2025-11-18,824.36
C-0067,2026-07-05,775.11
C-0067,2025-11-20,602.8
C-0067,2026-04-06,80.0
C-0067,2026-06-12,272.11
C-0067,2026-06-28,237.58
C-0067,2026-02-17,102.84
C-0067,2026-06-14,378.28
C-0067,2026-01-10,944.93
C-0067,2025-12-28,306.88
C-0067,2026-03-21,520.08
C-0067,2026-05-27,898.91
C-0067,2026-06-05,1612.21
C-0067,2026-05-13,306.12
C-0067,2026-01-06,168.71
C-0067,2026-08-05,252.83
C-0067,2026-03-30,347.93
C-0067,2025-12-11,840.93
C-0067,2025-09-09,804.94
C-0067,2025-11-07,932.75
C-0067,2026-02-22,176.34
C-0067,2026-02-13,599.45
C-0067,2026-01-09,818.52
C-0068,2026-03-02,378.83
C-0068,2026-02-04,447.49
C-0068,2026-02-14,439.37
C-0068,2026-05-15,391.62
C-0068,2025-09-16,599.72
C-0068,2026-05-05,575.84
C-0068,2026-04-24,765.81
C-0068,2025-09-05,384.56
C-0068,2025-11-02,383.9
C-0068,2025-10-13,422.85
C-0068,2026-04-24,466.92
C-0068,2025-10-06,369.23
C-0068,2025-12-24,371.34
C-0068,2026-05-07,515.71
C-0068,2026-04-26,319.08
C-0068,2025-09-06,934.53
C-0068,2026-05-29,461.45
C-0068,2025-11-07,760.54
C-0068,2026-05-12,800.61
C-0068,2026-06-17,345.9
C-0068,2026-08-23,1168.5
C-0068,2025-10-17,1463.16
C-0068,2026-04-04,161.65
C-0068,2026-07-28,202.12
C-0068,2025-11-28,665.12
C-0068,2025-11-28,394.01
C-0069,2026-01-19,851.81
C-0069,2025-09-18,151.03
C-0069,2026-03-15,240.81
C-0069,2026-06-08,1003.0
C-0069,2026-07-24,193.92
C-0069,2025-10-20,421.89
C-0069,2026-05-13,1664.42
C-0069,2025-10-28,719.4
C-0069,2026-02-06,112.73
C-0069,2026-04-03,411.92
C-0069,2025-10-19,821.02
C-0069,2025-12-18,290.58
C-0069,2026-02-17,1096.25
C-0069,2026-04-06,537.62
C-0069,2025-12-14,594.86
C-0069,2026-04-25,80.0
C-0069,2026-03-23,327.41
C-0069,2025-11-10,328.78
C-0069,2025-10-26,286.42
C-0069,2026-06-25,590.18
C-0069,2026-03-12,385.39
C-0069,2025-11-04,624.49
C-0069,2026-05-09,576.49
C-0070,2026-06-29,317.36
C-0070,2025-12-08,1218.58
C-0070,2026-04-18,259.29
C-0070,2026-05-31,97.27
C-0070,2025-11-20,889.56
C-0070,2025-11-17,1138.77
C-0070,2025-12-31,1463.22
C-0070,2026-08-25,1150.09
C-0070,2026-01-12,927.54
C-0070,2025-12-31,528.1
C-0070,2025-09-19,92.48
C-0070,2025-09-20,1132.4
C-0070,2026-05-06,458.85
C-0070,2026-04-30,752.74
C-0070,2026-06-03,399.86
C-0070,2026-06-30,1824.07
C-0070,2025-09-27,799.76
C-0071,2025-11-04,164.67
C-0071,2026-07-09,651.15
C-0071,2026-01-13,323.07
C-0071,2026-08-11,1090.63
C-0071,2026-03-07,646.92
C-0071,2026-04-03,550.23
C-0071,2026-07-31,416.5
C-0071,2025-12-15,823.29
C-0071,2025-10-15,827.03
C-0071,2026-01-24,112.52
C-0071,2025-10-21,148.21
C-0071,2026-06-08,415.68
C-0071,2026-04-22,435.46
C-0071,2026-04-28,468.92
C-0071,2026-01-09,647.4
C-0071,2026-08-16,1168.37
C-0071,2026-04-07,253.28
C-0071,2026-06-17,246.3
C-0071,2026-05-26,614.91
C-0071,2026-03-09,902.1
C-0072,2026-08-12,1266.4
C-0072,2025-10-31,578.28
C-0072,2026-06-09,666.18
C-0072,2025-09-05,775.4
C-0072,2026-03-24,520.67
C-0072,2026-08-03,599.91
C-0072,2026-04-11,184.03
C-0072,2026-02-10,972.23
C-0072,2025-12-14,470.35
C-0072,2026-07-30,590.5
C-0072,2026-02-21,508.33
C-0072,2025-12-23,827.35
C-0072,2026-03-22,286.11
C-0072,2025-10-06,605.36
C-0072,2025-12-24,222.11
C-0072,2026-06-21,692.63
C-0072,2026-04-10,369.7
C-0072,2025-09-10,985.6
C-0072,2026-01-27,245.58
C-0072,2026-02-23,232.9
C-0073,2025-11-30,397.91
C-0073,2026-04-06,1080.69
C-0073,2025-09-12,366.6
C-0073,2026-02-14,927.72
C-0073,2026-01-28,987.04
C-0073,2026-07-28,316.17
C-0073,2026-05-09,835.4
C-0073,2025-09-10,1088.36
C-0073,2026-08-10,766.1
C-0073,2025-11-11,137.62
C-0073,2026-08-08,377.51
C-0073,2026-07-01,784.16
C-0073,2026-01-11,516.9
C-0073,2025-12-03,734.88
C-0073,2026-04-06,898.17
C-0073,2026-08-04,284.84
C-0073,2025-12-02,365.59
C-0073,2026-08-09,295.85
C-0073,2026-04-12,675.27
C-0073,2025-11-16,566.87
C-0073,2026-02-25,762.87
C-0073,2026-03-10,204.13
C-0073,2025-12-30,149.88
C-0073,2025-11-24,640.64
C-0074,2026-05-11,285.12
C-0074,2025-09-14,578.65
C-0074,2026-03-08,406.35
C-0074,2026-04-26,415.91
C-0074,2026-02-25,391.99
C-0074,2026-02-04,361.86
C-0074,2026-03-03,424.37
C-0074,2025-10-01,1028.48
C-0074,2026-02-20,235.27
C-0074,2025-12-18,243.13
C-0074,2026-04-14,732.61
C-0074,2026-01-04,456.92
C-0074,2025-12-18,916.12
C-0074,2026-03-23,1184.42
C-0074,2026-04-24,100.19
C-0074,2026-06-02,146.93
C-0074,2026-08-01,641.77
C-0074,2025-11-07,1287.17
C-0074,2025-10-07,100.31
