sku,fecha,unidades_vendidas,costo_unitario,precio_unitario,ingreso,costo_total
SKU-0247,2025-10-23,30,21.0,31.55,946.5,630.0
SKU-0247,2025-10-24,46,21.0,31.55,1451.3,966.0
SKU-0247,2025-10-25,19,21.0,31.55,599.45,399.0
SKU-0247,2025-10-26,23,21.0,31.55,725.65,483.0
SKU-0247,2025-10-27,34,21.0,31.55,1072.7,714.0
SKU-0247,2025-10-28,26,21.0,31.55,820.3,546.0
SKU-0247,2025-10-29,38,21.0,31.55,1198.9,798.0
SKU-0247,2025-10-30,32,21.0,31.55,1009.6,672.0
SKU-0247,2025-10-31,31,21.0,31.55,978.05,651.0
SKU-0247,2025-11-01,21,21.0,31.55,662.55,441.0
SKU-0247,2025-11-02,12,21.0,31.55,378.6,252.0
SKU-0247,2025-11-03,24,21.0,31.55,757.2,504.0
SKU-0247,2025-11-04,30,21.0,31.55,946.5,630.0
SKU-0247,2025-11-05,36,21.0,31.55,1135.8,756.0
SKU-0247,2025-11-06,34,21.0,31.55,1072.7,714.0
SKU-0247,2025-11-07,28,21.0,31.55,883.4,588.0
SKU-0247,2025-11-08,26,21.0,31.55,820.3,546.0
SKU-0247,2025-11-09,18,21.0,31.55,567.9,378.0
SKU-0247,2025-11-10,20,21.0,31.55,631.0,420.0
SKU-0247,2025-11-11,22,21.0,31.55,694.1,462.0
SKU-0247,2025-11-12,33,21.0,31.55,1041.15,693.0
SKU-0247,2025-11-13,28,21.0,31.55,883.4,588.0
SKU-0247,2025-11-14,27,21.0,31.55,851.85,567.0
SKU-0247,2025-11-15,18,21.0,31.55,567.9,378.0
SKU-0247,2025-11-16,17,21.0,31.55,536.35,357.0
SKU-0247,2025-11-17,29,21.0,31.55,914.95,609.0
SKU-0247,2025-11-18,25,21.0,31.55,788.75,525.0
SKU-0247,2025-11-19,27,21.0,31.55,851.85,567.0
SKU-0247,2025-11-20,22,21.0,31.55,694.1,462.0
SKU-0247,2025-11-21,27,21.0,31.55,851.85,567.0
SKU-0247,2025-11-22,14,21.0,31.55,441.7,294.0
SKU-0247,2025-11-23,11,21.0,31.55,347.05,231.0
SKU-0247,2025-11-24,28,21.0,31.55,883.4,588.0
SKU-0247,2025-11-25,25,21.0,31.55,788.75,525.0
SKU-0247,2025-11-26,19,21.0,31.55,599.45,399.0
SKU-0247,2025-11-27,36,21.0,31.55,1135.8,756.0
SKU-0247,2025-11-28,30,21.0,31.55,946.5,630.0
SKU-0247,2025-11-29,26,21.0,31.55,820.3,546.0
SKU-0247,2025-11-30,9,21.0,31.55,283.95,189.0
SKU-0247,2025-12-01,13,21.0,31.55,410.15,273.0
SKU-0247,2025-12-02,24,21.0,31.55,757.2,504.0
SKU-0247,2025-12-03,28,21.0,31.55,883.4,588.0
SKU-0247,2025-12-04,17,21.0,31.55,536.35,357.0
SKU-0247,2025-12-05,28,21.0,31.55,883.4,588.0
SKU-0247,2025-12-06,16,21.0,31.55,504.8,336.0
SKU-0247,2025-12-07,12,21.0,31.55,378.6,252.0
SKU-0247,2025-12-08,16,21.0,31.55,504.8,336.0
SKU-0247,2025-12-09,17,21.0,31.55,536.35,357.0
SKU-0247,2025-12-10,25,21.0,31.55,788.75,525.0
SKU-0247,2025-12-11,21,21.0,31.55,662.55,441.0
SKU-0247,2025-12-12,23,21.0,31.55,725.65,483.0
SKU-0247,2025-12-13,14,21.0,31.55,441.7,294.0
SKU-0247,2025-12-14,11,21.0,31.55,347.05,231.0
SKU-0247,2025-12-15,16,21.0,31.55,504.8,336.0
SKU-0247,2025-12-16,22,21.0,31.55,694.1,462.0
SKU-0247,2025-12-17,21,21.0,31.55,662.55,441.0
SKU-0247,2025-12-18,20,21.0,31.55,631.0,420.0
SKU-0247,2025-12-19,32,21.0,31.55,1009.6,672.0
SKU-0247,2025-12-20,13,21.0,31.55,410.15,273.0
SKU-0247,2025-12-21,6,21.0,31.55,189.3,126.0
SKU-0247,2025-12-22,18,21.0,31.55,567.9,378.0
SKU-0247,2025-12-23,16,21.0,31.55,504.8,336.0
SKU-0247,2025-12-24,12,21.0,31.55,378.6,252.0
SKU-0247,2025-12-25,22,21.0,31.55,694.1,462.0
SKU-0247,2025-12-26,18,21.0,31.55,567.9,378.0
SKU-0247,2025-12-27,16,21.0,31.55,504.8,336.0
SKU-0247,2025-12-28,11,21.0,31.55,347.05,231.0
SKU-0247,2025-12-29,13,21.0,31.55,410.15,273.0
SKU-0247,2025-12-30,19,21.0,31.55,599.45,399.0
SKU-0247,2025-12-31,14,21.0,31.55,441.7,294.0
SKU-0247,2026-01-01,25,21.0,31.55,788.75,525.0
SKU-0247,2026-01-02,20,21.0,31.55,631.0,420.0
SKU-0247,2026-01-03,18,21.0,31.55,567.9,378.0
SKU-0247,2026-01-04,8,21.0,31.55,252.4,168.0
SKU-0247,2026-01-05,24,21.0,31.55,757.2,504.0
SKU-0247,2026-01-06,15,21.0,31.55,473.25,315.0
SKU-0247,2026-01-07,16,21.0,31.55,504.8,336.0
SKU-0247,2026-01-08,25,21.0,31.55,788.75,525.0
SKU-0247,2026-01-09,16,21.0,31.55,504.8,336.0
SKU-0247,2026-01-10,12,21.0,31.55,378.6,252.0
SKU-0247,2026-01-11,10,21.0,31.55,315.5,210.0
SKU-0247,2026-01-12,16,21.0,31.55,504.8,336.0
SKU-0247,2026-01-13,20,21.0,31.55,631.0,420.0
SKU-0247,2026-01-14,23,21.0,31.55,725.65,483.0
SKU-0247,2026-01-15,13,21.0,31.55,410.15,273.0
SKU-0247,2026-01-16,18,21.0,31.55,567.9,378.0
SKU-0247,2026-01-17,13,21.0,31.55,410.15,273.0
SKU-0247,2026-01-18,6,21.0,31.55,189.3,126.0
SKU-0247,2026-01-19,9,21.0,31.55,283.95,189.0
SKU-0247,2026-01-20,11,21.0,31.55,347.05,231.0
SKU-0247,2026-01-21,19,21.0,31.55,599.45,399.0
SKU-0247,2026-01-22,20,21.0,31.55,631.0,420.0
SKU-0247,2026-01-23,18,21.0,31.55,567.9,378.0
SKU-0247,2026-01-24,9,21.0,31.55,283.95,189.0
SKU-0247,2026-01-25,4,21.0,31.55,126.2,84.0
SKU-0247,2026-01-26,13,21.0,31.55,410.15,273.0
SKU-0247,2026-01-27,16,21.0,31.55,504.8,336.0
SKU-0247,2026-01-28,21,21.0,31.55,662.55,441.0
SKU-0247,2026-01-29,15,21.0,31.55,473.25,315.0
SKU-0247,2026-01-30,18,21.0,31.55,567.9,378.0
SKU-0247,2026-01-31,6,21.0,31.55,189.3,126.0
SKU-0247,2026-02-01,13,21.0,31.55,410.15,273.0
SKU-0247,2026-02-02,26,21.0,31.55,820.3,546.0
SKU-0247,2026-02-03,13,21.0,31.55,410.15,273.0
SKU-0247,2026-02-04,14,21.0,31.55,441.7,294.0
SKU-0247,2026-02-05,11,21.0,31.55,347.05,231.0
SKU-0247,2026-02-06,12,21.0,31.55,378.6,252.0
SKU-0247,2026-02-07,12,21.0,31.55,378.6,252.0
SKU-0247,2026-02-08,10,21.0,31.55,315.5,210.0
SKU-0247,2026-02-09,12,21.0,31.55,378.6,252.0
SKU-0247,2026-02-10,14,21.0,31.55,441.7,294.0
SKU-0247,2026-02-11,19,21.0,31.55,599.45,399.0
SKU-0247,2026-02-12,15,21.0,31.55,473.25,315.0
SKU-0247,2026-02-13,19,21.0,31.55,599.45,399.0
SKU-0247,2026-02-14,7,21.0,31.55,220.85,147.0
SKU-0247,2026-02-15,3,21.0,31.55,94.65,63.0
SKU-0247,2026-02-16,17,21.0,31.55,536.35,357.0
SKU-0247,2026-02-17,9,21.0,31.55,283.95,189.0
SKU-0247,2026-02-18,16,21.0,31.55,504.8,336.0
SKU-0247,2026-02-19,12,21.0,31.55,378.6,252.0
SKU-0247,2026-02-20,24,21.0,31.55,757.2,504.0
SKU-0247,2026-02-21,10,21.0,31.55,315.5,210.0
SKU-0247,2026-02-22,4,21.0,31.55,126.2,84.0
SKU-0247,2026-02-23,12,21.0,31.55,378.6,252.0
SKU-0247,2026-02-24,15,21.0,31.55,473.25,315.0
SKU-0247,2026-02-25,18,21.0,31.55,567.9,378.0
SKU-0247,2026-02-26,17,21.0,31.55,536.35,357.0
SKU-0247,2026-02-27,20,21.0,31.55,631.0,420.0
SKU-0247,2026-02-28,13,21.0,31.55,410.15,273.0
SKU-0247,2026-03-01,9,21.0,31.55,283.95,189.0
SKU-0247,2026-03-02,12,21.0,31.55,378.6,252.0
SKU-0247,2026-03-03,20,21.0,31.55,631.0,420.0
SKU-0247,2026-03-04,10,21.0,31.55,315.5,210.0
SKU-0247,2026-03-05,14,21.0,31.55,441.7,294.0
SKU-0247,2026-03-06,12,21.0,31.55,378.6,252.0
SKU-0247,2026-03-07,11,21.0,31.55,347.05,231.0
SKU-0247,2026-03-08,11,21.0,31.55,347.05,231.0
SKU-0247,2026-03-09,16,21.0,31.55,504.8,336.0
SKU-0247,2026-03-10,12,21.0,31.55,378.6,252.0
SKU-0247,2026-03-11,14,21.0,31.55,441.7,294.0
SKU-0247,2026-03-12,19,21.0,31.55,599.45,399.0
SKU-0247,2026-03-13,14,21.0,31.55,441.7,294.0
SKU-0247,2026-03-14,6,21.0,31.55,189.3,126.0
SKU-0247,2026-03-15,9,21.0,31.55,283.95,189.0
SKU-0247,2026-03-16,18,21.0,31.55,567.9,378.0
SKU-0247,2026-03-17,14,21.0,31.55,441.7,294.0
SKU-0247,2026-03-18,16,21.0,31.55,504.8,336.0
SKU-0247,2026-03-19,15,21.0,31.55,473.25,315.0
SKU-0247,2026-03-20,10,21.0,31.55,315.5,210.0
SKU-0247,2026-03-21,18,21.0,31.55,567.9,378.0
SKU-0247,2026-03-22,9,21.0,31.55,283.95,189.0
SKU-0247,2026-03-23,14,21.0,31.55,441.7,294.0
SKU-0247,2026-03-24,16,21.0,31.55,504.8,336.0
SKU-0247,2026-03-25,11,21.0,31.55,347.05,231.0
SKU-0247,2026-03-26,18,21.0,31.55,567.9,378.0
SKU-0247,2026-03-27,21,21.0,31.55,662.55,441.0
SKU-0247,2026-03-28,13,21.0,31.55,410.15,273.0
SKU-0247,2026-03-29,9,21.0,31.55,283.95,189.0
SKU-0247,2026-03-30,16,21.0,31.55,504.8,336.0
SKU-0247,2026-03-31,16,21.0,31.55,504.8,336.0
SKU-0247,2026-04-01,19,21.0,31.55,599.45,399.0
SKU-0247,2026-04-02,21,21.0,31.55,662.55,441.0
SKU-0247,2026-04-03,16,21.0,31.55,504.8,336.0
SKU-0247,2026-04-04,16,21.0,31.55,504.8,336.0
SKU-0247,2026-04-05,16,21.0,31.55,504.8,336.0
SKU-0247,2026-04-06,17,21.0,31.55,536.35,357.0
SKU-0247,2026-04-07,27,21.0,31.55,851.85,567.0
SKU-0247,2026-04-08,25,21.0,31.55,788.75,525.0
SKU-0247,2026-04-09,25,21.0,31.55,788.75,525.0
SKU-0247,2026-04-10,25,21.0,31.55,788.75,525.0
SKU-0247,2026-04-11,19,21.0,31.55,599.45,399.0
SKU-0247,2026-04-12,11,21.0,31.55,347.05,231.0
SKU-0247,2026-04-13,21,21.0,31.55,662.55,441.0
SKU-0247,2026-04-14,28,21.0,31.55,883.4,588.0
SKU-0247,2026-04-15,22,21.0,31.55,694.1,462.0
SKU-0247,2026-04-16,23,21.0,31.55,725.65,483.0
SKU-0247,2026-04-17,29,21.0,31.55,914.95,609.0
SKU-0247,2026-04-18,14,21.0,31.55,441.7,294.0
SKU-0247,2026-04-19,8,21.0,31.55,252.4,168.0
SKU-0247,2026-04-20,17,21.0,31.55,536.35,357.0
SKU-0247,2026-04-21,22,21.0,31.55,694.1,462.0
SKU-0247,2026-04-22,24,21.0,31.55,757.2,504.0
SKU-0247,2026-04-23,16,21.0,31.55,504.8,336.0
SKU-0247,2026-04-24,22,21.0,31.55,694.1,462.0
SKU-0247,2026-04-25,18,21.0,31.55,567.9,378.0
SKU-0247,2026-04-26,14,21.0,31.55,441.7,294.0
SKU-0247,2026-04-27,28,21.0,31.55,883.4,588.0
SKU-0247,2026-04-28,17,21.0,31.55,536.35,357.0
SKU-0247,2026-04-29,21,21.0,31.55,662.55,441.0
SKU-0247,2026-04-30,28,21.0,31.55,883.4,588.0
SKU-0247,2026-05-01,28,21.0,31.55,883.4,588.0
SKU-0247,2026-05-02,13,21.0,31.55,410.15,273.0
SKU-0247,2026-05-03,16,21.0,31.55,504.8,336.0
SKU-0247,2026-05-04,20,21.0,31.55,631.0,420.0
SKU-0247,2026-05-05,17,21.0,31.55,536.35,357.0
SKU-0247,2026-05-06,24,21.0,31.55,757.2,504.0
SKU-0247,2026-05-07,20,21.0,31.55,631.0,420.0
SKU-0247,2026-05-08,31,21.0,31.55,978.05,651.0
SKU-0247,2026-05-09,20,21.0,31.55,631.0,420.0
SKU-0247,2026-05-10,17,21.0,31.55,536.35,357.0
SKU-0247,2026-05-11,26,21.0,31.55,820.3,546.0
SKU-0247,2026-05-12,27,21.0,31.55,851.85,567.0
SKU-0247,2026-05-13,21,21.0,31.55,662.55,441.0
SKU-0247,2026-05-14,35,21.0,31.55,1104.25,735.0
SKU-0247,2026-05-15,30,21.0,31.55,946.5,630.0
SKU-0247,2026-05-16,20,21.0,31.55,631.0,420.0
SKU-0247,2026-05-17,11,21.0,31.55,347.05,231.0
SKU-0247,2026-05-18,30,21.0,31.55,946.5,630.0
SKU-0247,2026-05-19,31,21.0,31.55,978.05,651.0
SKU-0247,2026-05-20,25,21.0,31.55,788.75,525.0
SKU-0247,2026-05-21,24,21.0,31.55,757.2,504.0
SKU-0247,2026-05-22,30,21.0,31.55,946.5,630.0
SKU-0247,2026-05-23,19,21.0,31.55,599.45,399.0
SKU-0247,2026-05-24,9,21.0,31.55,283.95,189.0
SKU-0247,2026-05-25,26,21.0,31.55,820.3,546.0
SKU-0247,2026-05-26,41,21.0,31.55,1293.55,861.0
SKU-0247,2026-05-27,36,21.0,31.55,1135.8,756.0
SKU-0247,2026-05-28,37,21.0,31.55,1167.35,777.0
SKU-0247,2026-05-29,41,21.0,31.55,1293.55,861.0
SKU-0247,2026-05-30,17,21.0,31.55,536.35,357.0
SKU-0247,2026-05-31,17,21.0,31.55,536.35,357.0
SKU-0247,2026-06-01,28,21.0,31.55,883.4,588.0
SKU-0247,2026-06-02,25,21.0,31.55,788.75,525.0
SKU-0247,2026-06-03,32,21.0,31.55,1009.6,672.0
SKU-0247,2026-06-04,32,21.0,31.55,1009.6,672.0
SKU-0247,2026-06-05,25,21.0,31.55,788.75,525.0
SKU-0247,2026-06-06,25,21.0,31.55,788.75,525.0
SKU-0247,2026-06-07,14,21.0,31.55,441.7,294.0
SKU-0247,2026-06-08,36,21.0,31.55,1135.8,756.0
SKU-0247,2026-06-09,29,21.0,31.55,914.95,609.0
SKU-0247,2026-06-10,26,21.0,31.55,820.3,546.0
SKU-0247,2026-06-11,28,21.0,31.55,883.4,588.0
SKU-0247,2026-06-12,30,21.0,31.55,946.5,630.0
SKU-0247,2026-06-13,24,21.0,31.55,757.2,504.0
SKU-0247,2026-06-14,14,21.0,31.55,441.7,294.0
SKU-0247,2026-06-15,32,21.0,31.55,1009.6,672.0
SKU-0247,2026-06-16,33,21.0,31.55,1041.15,693.0
SKU-0247,2026-06-17,37,21.0,31.55,1167.35,777.0
SKU-0247,2026-06-18,46,21.0,31.55,1451.3,966.0
SKU-0247,2026-06-19,35,21.0,31.55,1104.25,735.0
SKU-0247,2026-06-20,22,21.0,31.55,694.1,462.0
SKU-0247,2026-06-21,21,21.0,31.55,662.55,441.0
SKU-0247,2026-06-22,32,21.0,31.55,1009.6,672.0
SKU-0247,2026-06-23,39,21.0,31.55,1230.45,819.0
SKU-0247,2026-06-24,38,21.0,31.55,1198.9,798.0
SKU-0247,2026-06-25,32,21.0,31.55,1009.6,672.0
SKU-0247,2026-06-26,27,21.0,31.55,851.85,567.0
SKU-0247,2026-06-27,26,21.0,31.55,820.3,546.0
SKU-0247,2026-06-28,17,21.0,31.55,536.35,357.0
SKU-0247,2026-06-29,29,21.0,31.55,914.95,609.0
SKU-0247,2026-06-30,28,21.0,31.55,883.4,588.0
SKU-0247,2026-07-01,24,21.0,31.55,757.2,504.0
SKU-0247,2026-07-02,31,21.0,31.55,978.05,651.0
SKU-0247,2026-07-03,43,21.0,31.55,1356.65,903.0
SKU-0247,2026-07-04,21,21.0,31.55,662.55,441.0
SKU-0247,2026-07-05,16,21.0,31.55,504.8,336.0
SKU-0247,2026-07-06,38,21.0,31.55,1198.9,798.0
SKU-0247,2026-07-07,27,21.0,31.55,851.85,567.0
SKU-0247,2026-07-08,35,21.0,31.55,1104.25,735.0
SKU-0247,2026-07-09,35,21.0,31.55,1104.25,735.0
SKU-0247,2026-07-10,40,21.0,31.55,1262.0,840.0
SKU-0247,2026-07-11,23,21.0,31.55,725.65,483.0
SKU-0247,2026-07-12,10,21.0,31.55,315.5,210.0
SKU-0247,2026-07-13,28,21.0,31.55,883.4,588.0
SKU-0247,2026-07-14,34,21.0,31.55,1072.7,714.0
SKU-0247,2026-07-15,46,21.0,31.55,1451.3,966.0
SKU-0247,2026-07-16,46,21.0,31.55,1451.3,966.0
SKU-0247,2026-07-17,60,21.0,31.55,1893.0,1260.0
SKU-0247,2026-07-18,25,21.0,31.55,788.75,525.0
SKU-0247,2026-07-19,19,21.0,31.55,599.45,399.0
SKU-0247,2026-07-20,33,21.0,31.55,1041.15,693.0
SKU-0247,2026-07-21,36,21.0,31.55,1135.8,756.0
SKU-0247,2026-07-22,48,21.0,31.55,1514.4,1008.0
SKU-0247,2026-07-23,33,21.0,31.55,1041.15,693.0
SKU-0247,2026-07-24,43,21.0,31.55,1356.65,903.0
SKU-0247,2026-07-25,22,21.0,31.55,694.1,462.0
SKU-0247,2026-07-26,29,21.0,31.55,914.95,609.0
SKU-0247,2026-07-27,41,21.0,31.55,1293.55,861.0
SKU-0247,2026-07-28,41,21.0,31.55,1293.55,861.0
SKU-0247,2026-07-29,34,21.0,31.55,1072.7,714.0
SKU-0247,2026-07-30,38,21.0,31.55,1198.9,798.0
SKU-0247,2026-07-31,57,21.0,31.55,1798.35,1197.0
SKU-0247,2026-08-01,21,21.0,31.55,662.55,441.0
SKU-0247,2026-08-02,16,21.0,31.55,504.8,336.0
SKU-0247,2026-08-03,34,21.0,31.55,1072.7,714.0
SKU-0247,2026-08-04,43,21.0,31.55,1356.65,903.0
SKU-0247,2026-08-05,35,21.0,31.55,1104.25,735.0
SKU-0247,2026-08-06,41,21.0,31.55,1293.55,861.0
SKU-0247,2026-08-07,39,21.0,31.55,1230.45,819.0
SKU-0247,2026-08-08,29,21.0,31.55,914.95,609.0
SKU-0247,2026-08-09,16,21.0,31.55,504.8,336.0
SKU-0247,2026-08-10,45,21.0,31.55,1419.75,945.0
SKU-0247,2026-08-11,31,21.0,31.55,978.05,651.0
SKU-0247,2026-08-12,50,21.0,31.55,1577.5,1050.0
SKU-0247,2026-08-13,32,21.0,31.55,1009.6,672.0
SKU-0247,2026-08-14,49,21.0,31.55,1545.95,1029.0
SKU-0247,2026-08-15,31,21.0,31.55,978.05,651.0
SKU-0247,2026-08-16,29,21.0,31.55,914.95,609.0
SKU-0247,2026-08-17,34,21.0,31.55,1072.7,714.0
SKU-0247,2026-08-18,38,21.0,31.55,1198.9,798.0
SKU-0247,2026-08-19,40,21.0,31.55,1262.0,840.0
SKU-0247,2026-08-20,49,21.0,31.55,1545.95,1029.0
SKU-0247,2026-08-21,38,21.0,31.55,1198.9,798.0
SKU-0247,2026-08-22,34,21.0,31.55,1072.7,714.0
SKU-0247,2026-08-23,19,21.0,31.55,599.45,399.0
SKU-0247,2026-08-24,39,21.0,31.55,1230.45,819.0
SKU-0247,2026-08-25,41,21.0,31.55,1293.55,861.0
SKU-0247,2026-08-26,46,21.0,31.55,1451.3,966.0
SKU-0247,2026-08-27,44,21.0,31.55,1388.2,924.0
SKU-0247,2026-08-28,44,21.0,31.55,1388.2,924.0
SKU-0247,2026-08-29,33,21.0,31.55,1041.15,693.0
SKU-0247,2026-08-30,19,21.0,31.55,599.45,399.0
SKU-0247,2026-08-31,48,21.0,31.55,1514.4,1008.0
SKU-0248,2025-03-01,22,21.0,33.56,738.32,462.0
SKU-0248,2025-03-02,23,21.0,33.56,771.88,483.0
SKU-0248,2025-03-03,32,21.0,33.56,1073.92,672.0
SKU-0248,2025-03-04,34,21.0,33.56,1141.04,714.0
SKU-0248,2025-03-05,44,21.0,33.56,1476.64,924.0
SKU-0248,2025-03-06,41,21.0,33.56,1375.96,861.0
SKU-0248,2025-03-07,48,21.0,33.56,1610.88,1008.0
SKU-0248,2025-03-08,25,21.0,33.56,839.0,525.0
SKU-0248,2025-03-09,18,21.0,33.56,604.08,378.0
SKU-0248,2025-03-10,43,21.0,33.56,1443.08,903.0
SKU-0248,2025-03-11,38,21.0,33.56,1275.28,798.0
SKU-0248,2025-03-12,37,21.0,33.56,1241.72,777.0
SKU-0248,2025-03-13,47,21.0,33.56,1577.32,987.0
SKU-0248,2025-03-14,44,21.0,33.56,1476.64,924.0
SKU-0248,2025-03-15,25,21.0,33.56,839.0,525.0
SKU-0248,2025-03-16,18,21.0,33.56,604.08,378.0
SKU-0248,2025-03-17,43,21.0,33.56,1443.08,903.0
SKU-0248,2025-03-18,41,21.0,33.56,1375.96,861.0
SKU-0248,2025-03-19,41,21.0,33.56,1375.96,861.0
SKU-0248,2025-03-20,43,21.0,33.56,1443.08,903.0
SKU-0248,2025-03-21,73,21.0,33.56,2449.88,1533.0
SKU-0248,2025-03-22,27,21.0,33.56,906.12,567.0
SKU-0248,2025-03-23,18,21.0,33.56,604.08,378.0
SKU-0248,2025-03-24,39,21.0,33.56,1308.84,819.0
SKU-0248,2025-03-25,34,21.0,33.56,1141.04,714.0
SKU-0248,2025-03-26,34,21.0,33.56,1141.04,714.0
SKU-0248,2025-03-27,52,21.0,33.56,1745.12,1092.0
SKU-0248,2025-03-28,58,21.0,33.56,1946.48,1218.0
SKU-0248,2025-03-29,30,21.0,33.56,1006.8,630.0
SKU-0248,2025-03-30,21,21.0,33.56,704.76,441.0
SKU-0248,2025-03-31,44,21.0,33.56,1476.64,924.0
SKU-0248,2025-04-01,29,21.0,33.56,973.24,609.0
SKU-0248,2025-04-02,49,21.0,33.56,1644.44,1029.0
SKU-0248,2025-04-03,28,21.0,33.56,939.68,588.0
SKU-0248,2025-04-04,52,21.0,33.56,1745.12,1092.0
SKU-0248,2025-04-05,38,21.0,33.56,1275.28,798.0
SKU-0248,2025-04-06,20,21.0,33.56,671.2,420.0
SKU-0248,2025-04-07,39,21.0,33.56,1308.84,819.0
SKU-0248,2025-04-08,31,21.0,33.56,1040.36,651.0
SKU-0248,2025-04-09,37,21.0,33.56,1241.72,777.0
SKU-0248,2025-04-10,46,21.0,33.56,1543.76,966.0
SKU-0248,2025-04-11,42,21.0,33.56,1409.52,882.0
SKU-0248,2025-04-12,23,21.0,33.56,771.88,483.0
SKU-0248,2025-04-13,14,21.0,33.56,469.84,294.0
SKU-0248,2025-04-14,40,21.0,33.56,1342.4,840.0
SKU-0248,2025-04-15,38,21.0,33.56,1275.28,798.0
SKU-0248,2025-04-16,41,21.0,33.56,1375.96,861.0
SKU-0248,2025-04-17,41,21.0,33.56,1375.96,861.0
SKU-0248,2025-04-18,45,21.0,33.56,1510.2,945.0
SKU-0248,2025-04-19,32,21.0,33.56,1073.92,672.0
SKU-0248,2025-04-20,20,21.0,33.56,671.2,420.0
SKU-0248,2025-04-21,31,21.0,33.56,1040.36,651.0
SKU-0248,2025-04-22,31,21.0,33.56,1040.36,651.0
SKU-0248,2025-04-23,39,21.0,33.56,1308.84,819.0
SKU-0248,2025-04-24,36,21.0,33.56,1208.16,756.0
SKU-0248,2025-04-25,43,21.0,33.56,1443.08,903.0
SKU-0248,2025-04-26,29,21.0,33.56,973.24,609.0
SKU-0248,2025-04-27,22,21.0,33.56,738.32,462.0
SKU-0248,2025-04-28,37,21.0,33.56,1241.72,777.0
SKU-0248,2025-04-29,33,21.0,33.56,1107.48,693.0
SKU-0248,2025-04-30,40,21.0,33.56,1342.4,840.0
SKU-0248,2025-05-01,42,21.0,33.56,1409.52,882.0
SKU-0248,2025-05-02,55,21.0,33.56,1845.8,1155.0
SKU-0248,2025-05-03,25,21.0,33.56,839.0,525.0
SKU-0248,2025-05-04,26,21.0,33.56,872.56,546.0
SKU-0248,2025-05-05,40,21.0,33.56,1342.4,840.0
SKU-0248,2025-05-06,42,21.0,33.56,1409.52,882.0
SKU-0248,2025-05-07,42,21.0,33.56,1409.52,882.0
SKU-0248,2025-05-08,43,21.0,33.56,1443.08,903.0
SKU-0248,2025-05-09,43,21.0,33.56,1443.08,903.0
SKU-0248,2025-05-10,23,21.0,33.56,771.88,483.0
SKU-0248,2025-05-11,13,21.0,33.56,436.28,273.0
SKU-0248,2025-05-12,39,21.0,33.56,1308.84,819.0
SKU-0248,2025-05-13,27,21.0,33.56,906.12,567.0
SKU-0248,2025-05-14,41,21.0,33.56,1375.96,861.0
SKU-0248,2025-05-15,33,21.0,33.56,1107.48,693.0
SKU-0248,2025-05-16,59,21.0,33.56,1980.04,1239.0
SKU-0248,2025-05-17,31,21.0,33.56,1040.36,651.0
SKU-0248,2025-05-18,15,21.0,33.56,503.4,315.0
SKU-0248,2025-05-19,45,21.0,33.56,1510.2,945.0
SKU-0248,2025-05-20,49,21.0,33.56,1644.44,1029.0
SKU-0248,2025-05-21,32,21.0,33.56,1073.92,672.0
SKU-0248,2025-05-22,29,21.0,33.56,973.24,609.0
SKU-0248,2025-05-23,52,21.0,33.56,1745.12,1092.0
SKU-0248,2025-05-24,28,21.0,33.56,939.68,588.0
SKU-0248,2025-05-25,19,21.0,33.56,637.64,399.0
SKU-0248,2025-05-26,36,21.0,33.56,1208.16,756.0
SKU-0248,2025-05-27,42,21.0,33.56,1409.52,882.0
SKU-0248,2025-05-28,45,21.0,33.56,1510.2,945.0
SKU-0248,2025-05-29,40,21.0,33.56,1342.4,840.0
SKU-0248,2025-05-30,41,21.0,33.56,1375.96,861.0
SKU-0248,2025-05-31,27,21.0,33.56,906.12,567.0
SKU-0248,2025-06-01,17,21.0,33.56,570.52,357.0
SKU-0248,2025-06-02,28,21.0,33.56,939.68,588.0
SKU-0248,2025-06-03,45,21.0,33.56,1510.2,945.0
SKU-0248,2025-06-04,41,21.0,33.56,1375.96,861.0
SKU-0248,2025-06-05,42,21.0,33.56,1409.52,882.0
SKU-0248,2025-06-06,51,21.0,33.56,1711.56,1071.0
SKU-0248,2025-06-07,18,21.0,33.56,604.08,378.0
SKU-0248,2025-06-08,18,21.0,33.56,604.08,378.0
SKU-0248,2025-06-09,41,21.0,33.56,1375.96,861.0
SKU-0248,2025-06-10,44,21.0,33.56,1476.64,924.0
SKU-0248,2025-06-11,34,21.0,33.56,1141.04,714.0
SKU-0248,2025-06-12,46,21.0,33.56,1543.76,966.0
SKU-0248,2025-06-13,51,21.0,33.56,1711.56,1071.0
SKU-0248,2025-06-14,23,21.0,33.56,771.88,483.0
SKU-0248,2025-06-15,24,21.0,33.56,805.44,504.0
SKU-0248,2025-06-16,38,21.0,33.56,1275.28,798.0
SKU-0248,2025-06-17,33,21.0,33.56,1107.48,693.0
SKU-0248,2025-06-18,48,21.0,33.56,1610.88,1008.0
SKU-0248,2025-06-19,39,21.0,33.56,1308.84,819.0
SKU-0248,2025-06-20,62,21.0,33.56,2080.72,1302.0
SKU-0248,2025-06-21,29,21.0,33.56,973.24,609.0
SKU-0248,2025-06-22,24,21.0,33.56,805.44,504.0
SKU-0248,2025-06-23,38,21.0,33.56,1275.28,798.0
SKU-0248,2025-06-24,49,21.0,33.56,1644.44,1029.0
SKU-0248,2025-06-25,27,21.0,33.56,906.12,567.0
